T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
81174, 588, 784, 42, 44310, 35700, -14420
81194, 591, 792, 51, 34720, 39130, -10780
81214, 598, 801, 52, 25760, 39900, -910
81234, 619, 825, 48, 25760, 28700, 2520
81254, 632, 844, 40, 30170, 12530, -3990
81274, 628, 843, 41, 26880, 6300, -13790
81294, 606, 818, 50, 14070, 11760, -17010
81314, 588, 790, 51, 2100, 15050, -10570
81334, 575, 765, 47, -1680, 6650, -1680
81354, 566, 744, 48, -3430, -5040, 5810
81374, 566, 738, 47, -8120, -13580, 6930
81394, 575, 751, 43, -13860, -20440, -2870
81414, 596, 791, 42, -20160, -25830, -19320
81434, 617, 835, 45, -28350, -27370, -32620
81454, 633, 860, 47, -37030, -27230, -34020
81474, 636, 864, 46, -41580, -31360, -22400
81494, 633, 847, 41, -40600, -41020, -6510
81514, 620, 822, 36, -40180, -47950, 3290
81534, 600, 795, 39, -44100, -47460, 2730
81554, 584, 778, 43, -51030, -41860, -2730
81574, 582, 774, 42, -55580, -39060, -8120
81594, 580, 772, 42, -54950, -42560, -8960
81614, 589, 777, 40, -52430, -47390, -3360
81634, 603, 795, 36, -49490, -51520, 1680
81654, 622, 822, 32, -45290, -55020, 140
81674, 631, 841, 37, -43190, -53200, -5040
81694, 627, 840, 40, -46200, -43260, -7140
81714, 620, 831, 39, -46340, -35980, -4760
81734, 611, 811, 34, -36680, -39830, 1330
81754, 598, 785, 32, -25340, -44730, 10640
81774, 582, 761, 34, -21280, -40110, 19880
81794, 583, 758, 35, -21560, -29680, 23240
81814, 597, 780, 35, -19390, -21980, 16240
81834, 615, 814, 38, -15190, -16450, 4760
81854, 631, 844, 36, -9380, -12530, -2450
81874, 635, 847, 31, 140, -12320, -3710
81894, 620, 821, 33, 8120, -9800, 4970
81914, 599, 791, 33, 11340, -1470, 19110
81934, 576, 750, 34, 13860, 7630, 27930
81954, 563, 729, 40, 16520, 16100, 30380
81974, 570, 741, 39, 20860, 20790, 23870
81994, 595, 783, 33, 39410, 15400, -3710
82014, 625, 831, 31, 42840, 19600, -8260
82034, 631, 845, 35, 38430, 32970, 910
82054, 624, 835, 41, 36610, 42560, 14420
82074, 612, 812, 38, 43750, 40320, 18830
82094, 594, 786, 38, 50750, 36750, 18550
82114, 585, 768, 43, 52010, 38290, 17570
82134, 609, 800, 38, 55230, 35350, 6230
82154, 653, 872, 26, 58800, 32410, -12320
82174, 684, 930, 33, 48650, 47600, -17290
82194, 684, 947, 55, 33250, 68390, -5110
82214, 683, 940, 50, 40180, 60130, 6580
82234, 649, 873, 29, 58800, 36960, 14000
82254, 579, 772, 38, 52780, 42000, 27650
82274, 517, 680, 52, 32900, 60200, 39900
82294, 498, 637, 51, 28350, 55510, 37590
82314, 507, 641, 41, 31500, 39340, 22890
82334, 537, 689, 47, 24150, 36190, 2450
82354, 586, 778, 58, 15120, 35420, -21910
82374, 660, 901, 46, 21140, 17990, -45290
82394, 716, 992, 29, 30100, -1540, -53900
82414, 689, 959, 42, 16030, 7980, -31850
82434, 618, 850, 54, -3080, 23450, 10430
82454, 561, 741, 49, -2100, 12950, 43190
82474, 520, 660, 43, 2520, -4410, 50190
82494, 497, 627, 50, -4760, -8120, 33600
82514, 507, 645, 55, -13090, -10710, 490
82534, 554, 725, 46, -12250, -25340, -39480
82554, 617, 829, 40, -12810, -37940, -66430
82574, 669, 925, 46, -22540, -36890, -66290
82594, 703, 982, 48, -30240, -34440, -43470
82614, 712, 981, 40, -26950, -43330, -11970
82634, 670, 906, 31, -22750, -52360, 12250
82654, 603, 797, 37, -30170, -45080, 22610
82674, 540, 707, 46, -41510, -32690, 18690
82694, 498, 649, 51, -44310, -33600, 7910
82714, 491, 632, 46, -40110, -46340, 1680
82734, 514, 656, 41, -35420, -60620, -1540
82754, 560, 720, 40, -35630, -67410, -10150
82774, 623, 819, 37, -39270, -66290, -26460
82794, 689, 939, 36, -41230, -63280, -46340
82814, 727, 1016, 38, -42000, -58730, -56560
82834, 713, 1003, 37, -42140, -53410, -42770
82854, 659, 903, 37, -36470, -53760, -4550
82874, 607, 796, 28, -28350, -56070, 36400
82894, 566, 725, 27, -25830, -51170, 48370
82914, 539, 688, 35, -30660, -36750, 33600
82934, 530, 686, 45, -36960, -21070, 12390
82954, 550, 720, 47, -36680, -16170, -4480
82974, 590, 782, 41, -25690, -26320, -14560
82994, 644, 859, 27, -8680, -41650, -21700
83014, 663, 894, 27, 280, -42840, -22960
83034, 644, 868, 36, -6160, -23240, -7560
83054, 613, 813, 40, -13510, -3500, 16100
83074, 585, 761, 35, -8820, 1190, 29750
83094, 567, 736, 38, 770, 980, 27300
83114, 561, 731, 41, 7770, 3500, 16660
83134, 583, 758, 35, 14840, 3990, 9030
83154, 623, 817, 26, 21070, 4410, 5040
83174, 648, 861, 34, 19180, 15820, 1890
83194, 651, 885, 43, 12880, 35140, -770
83214, 635, 864, 44, 14560, 45360, 2170
83234, 611, 818, 36, 27090, 39480, 17640
83254, 587, 762, 30, 39620, 31570, 39900
83274, 568, 729, 32, 42070, 35980, 49980
83294, 561, 728, 37, 36680, 49980, 37800
83314, 570, 753, 42, 31990, 62090, 16450
83334, 596, 795, 46, 32060, 65870, 2590
83354, 630, 846, 42, 38430, 59710, -1540
83374, 659, 890, 32, 48650, 49630, 140
83394, 658, 889, 35, 53760, 47530, 7420
83414, 642, 861, 44, 46760, 59710, 21490
83434, 630, 838, 45, 38850, 70770, 31150
83454, 617, 825, 41, 42140, 67480, 24640
83474, 601, 812, 45, 47950, 60410, 9870
83494, 592, 794, 46, 48370, 57540, 4410
83514, 591, 785, 41, 49280, 50820, 11690
83534, 596, 787, 43, 50610, 41650, 18900
83554, 598, 795, 48, 45500, 39900, 14630
83574, 598, 805, 49, 38290, 40670, 0
83594, 589, 793, 47, 37170, 31920, -12250
83614, 568, 755, 50, 35490, 21000, -8540
83634, 557, 736, 52, 27860, 15610, 5460
83654, 561, 735, 44, 23170, 6580, 11550
83674, 565, 740, 44, 21980, -6300, 5950
83694, 570, 756, 52, 13020, -9730, -4270
83714, 586, 784, 58, -3010, -4970, -15050
83734, 611, 828, 43, -9380, -12110, -26600
83754, 615, 830, 40, -4620, -31920, -32830
83774, 594, 798, 53, -10360, -38010, -20930
83794, 596, 787, 53, -27090, -30380, 2800
83814, 617, 812, 38, -29820, -38220, 9800
83834, 625, 838, 38, -28840, -54110, -24430
83854, 612, 829, 51, -43050, -42840, -28560
83874, 609, 822, 50, -43050, -48930, -20580
83894, 626, 840, 35, -32410, -66430, -11480
83914, 628, 840, 34, -31990, -68600, -3290
83934, 604, 805, 41, -41580, -56630, 4480
83954, 579, 760, 45, -46410, -50890, 6510
83974, 572, 747, 39, -42910, -55930, -2520
83994, 581, 766, 36, -38570, -59990, -16170
84014, 593, 791, 38, -39620, -55510, -19880
84034, 605, 807, 40, -41720, -49910, -10360
84054, 622, 823, 36, -39550, -49070, 2660
84074, 646, 850, 29, -35000, -47950, 3500
84094, 656, 877, 35, -34790, -38010, -6930
84114, 661, 894, 41, -36190, -25410, -10640
84134, 662, 894, 33, -29120, -24360, -4550
84154, 646, 860, 27, -20580, -24360, 6230
84174, 612, 809, 33, -22190, -9800, 19040
84194, 585, 771, 43, -24290, 5040, 27580
84214, 585, 764, 36, -15120, 4410, 25410
84234, 591, 768, 29, -3500, 140, 13580
84254, 585, 761, 34, -2800, 10570, 1330
84274, 576, 764, 42, -3150, 22750, -8190
84294, 579, 768, 37, 7070, 20580, -7840
84314, 578, 760, 34, 16170, 17220, 9450
84334, 587, 759, 37, 17080, 23520, 25760
84354, 610, 796, 38, 20440, 29050, 18270
84374, 632, 842, 34, 29120, 29540, -6510
84394, 636, 858, 37, 33880, 33460, -21630
84414, 616, 829, 42, 34930, 39550, -13790
84434, 598, 800, 37, 40320, 39900, 6090
84454, 581, 769, 35, 45640, 39620, 26390
84474, 568, 745, 45, 44450, 45570, 41720
84494, 575, 742, 48, 44170, 47810, 41300
84514, 615, 795, 34, 52780, 38710, 12530
84534, 650, 881, 29, 62580, 29610, -30240
84554, 649, 899, 43, 56910, 40110, -41860
84574, 623, 861, 55, 43260, 56980, -7770
84594, 609, 814, 44, 43750, 52360, 38080
84614, 604, 784, 35, 54250, 35910, 59290
84634, 593, 775, 42, 52500, 35980, 47810
84654, 597, 793, 51, 42210, 44940, 17570
84674, 612, 823, 43, 41720, 39130, -11410
84694, 623, 841, 36, 44380, 27790, -22050
84714, 599, 818, 49, 32620, 33880, -5670
84734, 583, 787, 57, 17220, 43750, 28140
84754, 597, 781, 45, 18760, 30450, 51170
84774, 615, 794, 36, 26740, 8890, 45080
84794, 339, 784, 178, 21770, 6230, 12250
84814, -110, 1297, -298, 4970, 6370, -32760
84834, 574, 886, -91, -14980, -90230, -129710
84854, 725, 1068, -55, -14490, -107450, -82600
84874, 661, 1002, 16, -40950, -27860, -26110
84894, 1108, 416, -166, -23590, 24080, 50540
84914, 368, 691, -236, 6510, 38290, 63770
84934, 373, 915, -61, 27580, -37100, -50120
84954, 415, 967, -81, 3010, -46760, -60550
84974, 426, 1041, -26, -30310, -25340, -70770
84994, 335, 1037, -40, -18270, -31360, -61670
85014, 329, 1013, -78, -18340, -40950, -28280
85034, 283, 1015, -120, -19460, -54670, -27790
85054, 239, 1125, -125, -19880, -69650, -59080
85074, 252, 1094, -132, -27370, -63770, -96460
85094, 310, 991, -109, -37100, -47530, -131040
85114, 335, 975, -41, -29960, -34930, -127470
85134, 263, 1044, -22, -22750, -24220, -98910
85154, 157, 1098, -75, -21420, -23800, -81760
85174, 154, 1102, -79, -24500, -34580, -57260
85194, 254, 967, -19, -31360, -45150, -47670
85214, 234, 1045, 24, -31990, -44380, -88760
85234, 66, 1099, 23, -24780, -39340, -109620
85254, -36, 1096, 4, -21840, -30940, -59010
85274, 70, 979, 62, -28490, -35770, -14070
85294, 172, 845, 111, -33740, -49420, -34510
85314, 74, 1001, 87, -30940, -57050, -64960
85334, 119, 952, -17, -20300, -72030, -61040
85354, 252, 845, 24, -13090, -81060, -47530
85374, 454, 678, 121, -11200, -73990, -55650
85394, 439, 760, 188, -10500, -49280, -72100
85414, 281, 890, 70, -700, -59080, -93240
85434, 413, 956, -61, 14910, -95690, -76160
85454, 585, 987, -86, 42420, -114170, -56000
85474, 574, 904, 12, 55580, -97860, -57680
85494, 483, 926, -13, 44240, -63630, -56560
85514, 463, 882, 22, 5880, -32130, -39970
85534, 583, 798, -16, -2380, -1330, 1610
85554, 678, 786, -129, 4550, -490, -350
85574, 880, 904, -222, 18130, 980, 5460
85594, 1166, 1147, -326, 43120, 32690, 39690
85614, 1453, 1321, -397, 68180, 74410, 67340
85634, 1770, 1581, -388, 73360, 124040, 73780
85654, 962, 849, -94, -49560, 155470, 79450
85674, 189, 596, 166, -199640, 37800, 35630
85694, 99, 429, 203, -314580, -75180, -65870
85714, -95, 263, 192, -314510, -264040, 76860
85734, -76, 157, 66, -192850, -578550, 290640
85754, 100, 203, -30, -34930, -818230, 377090
85774, 557, 671, -124, 82390, -889280, 300230
85794, 1997, 1997, -1154, 167930, -852950, 28350
85814, 1928, 1997, -404, -129150, -485170, -424270
85834, 419, 1025, 241, -461090, 47670, -80990
85854, 132, 290, 183, -99820, -202860, 405020
85874, 317, 233, -113, 266910, -576520, 537810
85894, 391, 167, -183, 386470, -557900, 464100
85914, 354, 104, -198, 290850, -219450, 305620
85934, 190, 51, -55, 145180, 164150, 70490
85954, 114, 189, 99, 79170, 404320, -180390
85974, 281, 614, 125, 184730, 370930, -366100
85994, 752, 1358, -10, 370650, 168420, -397180
86014, 1429, 1997, -282, 472850, 33320, -229320
86034, 1091, 1995, -126, 333060, 247520, 157150
86054, 591, 876, 41, 127680, 521010, 437570
86074, 389, 539, 54, 159460, 466620, 275520
86094, 339, 470, -28, 286860, 329910, 52150
86114, 264, 430, -13, 332710, 309190, -8330
86134, 225, 402, -4, 311920, 356300, 35560
86154, 169, 324, 21, 269360, 398790, 129220
86174, 126, 204, 62, 214410, 427070, 202160
86194, 116, 106, 111, 186900, 401590, 189560
86214, 182, 170, 105, 218190, 306390, 60270
86234, 317, 409, 18, 310870, 156940, -145880
86254, 536, 891, -48, 405860, 37310, -360710
86274, 1065, 1942, -115, 441140, 7980, -529900
86294, 1539, 1997, -199, 377580, 85610, -506310
86314, 1017, 1784, -97, 242690, 240730, -127050
86334, 437, 702, 254, 78260, 438060, 251230
86354, 425, 635, 129, 138110, 330400, 195300
86374, 501, 633, -13, 394730, -16310, 31150
86394, 541, 623, -51, 472710, -147210, -11620
86414, 643, 794, -43, 381920, -66360, -51590
86434, 709, 1130, 104, 240310, 91210, -139300
86454, 1141, 1972, 23, 180110, 166180, -216930
86474, 1267, 1997, 47, 240800, 81900, -176120
86494, 1027, 1593, -5, 269710, 20020, 57820
86514, 770, 1050, -25, 334740, -61180, 233170
86534, 618, 812, -11, 290640, -17640, 205870
86554, 478, 692, 109, 164010, 95760, 114170
86574, 448, 736, 206, 55860, 157080, 40320
86594, 624, 951, 100, 89110, 23590, 8610
86614, 815, 1164, -9, 198660, -199010, 15050
86634, 890, 1298, -30, 199500, -277410, 22470
86654, 703, 1091, 68, 61530, -181790, 25340
86674, 527, 829, 123, -84840, -66710, 69230
86694, 458, 678, 87, -101010, -108500, 118370
86714, 407, 583, 65, -69510, -223860, 120120
86734, 390, 550, 42, -76580, -295470, 85960
86754, 397, 566, 20, -107800, -331380, 37100
86774, 412, 599, 8, -152670, -339430, -9170
86794, 425, 649, 18, -211610, -318150, -26740
86814, 396, 663, 55, -282800, -277690, -7490
86834, 389, 663, 63, -338730, -264880, 36120
86854, 476, 745, 8, -330820, -331730, 67340
86874, 602, 913, -38, -279440, -431480, 50610
86894, 677, 1116, -13, -268100, -461440, -8470
86914, 671, 1213, 23, -310940, -417130, -46550
86934, 621, 1108, 6, -326060, -400050, 17850
86954, 587, 938, -22, -275240, -448560, 164010
86974, 594, 836, -26, -218890, -485380, 260120
86994, 656, 937, -22, -188720, -471240, 226940
87014, 693, 1094, 11, -172200, -431900, 98420
87034, 695, 1127, 49, -169610, -385980, 20580
87054, 781, 1148, 6, -140560, -378140, 68600
87074, 918, 1337, -59, -41300, -432950, 122570
87094, 964, 1460, -47, 53690, -462280, 68180
87114, 893, 1296, -31, 57400, -393400, 9100
87134, 784, 1082, -2, 29680, -291760, 49210
87154, 695, 969, 31, 23940, -206500, 80290
87174, 702, 1004, 20, 63560, -167160, 40880
87194, 829, 1126, -61, 154840, -188790, -1400
87214, 902, 1226, -87, 239470, -208530, -4900
87234, 826, 1204, -30, 225330, -113960, -12040
87254, 679, 1057, 44, 150010, 56210, -18130
87274, 625, 897, 26, 138950, 150780, 30660
87294, 613, 819, -34, 221900, 126840, 96530
87314, 572, 771, -54, 317800, 82880, 117530
87334, 506, 698, -51, 336560, 126560, 99750
87354, 421, 604, -20, 298690, 229950, 85260
87374, 367, 551, 5, 252490, 333760, 81550
87394, 355, 534, 9, 238280, 387310, 68950
87414, 363, 547, -9, 262570, 385140, 51730
87434, 365, 561, -12, 297570, 364560, 40530
87454, 360, 542, -6, 312130, 365540, 44380
87474, 350, 507, 14, 304080, 393120, 54950
87494, 378, 539, 19, 316960, 375200, -13440
87514, 437, 655, 1, 346430, 336210, -120190
87534, 518, 817, -15, 367430, 312760, -205170
87554, 603, 994, -9, 363720, 322210, -224070
87574, 655, 1103, 27, 339430, 350630, -163800
87594, 704, 1147, 39, 326620, 350840, -64330
87614, 709, 1109, 57, 339780, 313880, 6510
87634, 706, 1101, 56, 369670, 256550, -700
87654, 726, 1146, 40, 401870, 189210, -45570
87674, 757, 1173, 29, 400190, 150780, -39410
87694, 791, 1212, 40, 358540, 154630, -140
87714, 841, 1329, 75, 309890, 167230, 15750
87734, 891, 1446, 93, 289590, 145390, 26810
87754, 918, 1442, 71, 297080, 81550, 69650
87774, 879, 1324, 50, 296030, 24920, 118090
87794, 814, 1229, 61, 257390, 15540, 118510
87814, 762, 1179, 81, 197470, 23310, 96530
87834, 697, 1083, 117, 145040, 11200, 115150
87854, 700, 1046, 102, 124390, -47040, 137620
87874, 738, 1089, 69, 129220, -134330, 116550
87894, 746, 1113, 57, 103460, -181020, 78400
87914, 691, 1042, 66, 40810, -185010, 66570
87934, 604, 922, 87, -25410, -185710, 79590
87954, 533, 817, 84, -63280, -220290, 84980
87974, 486, 745, 66, -78680, -284200, 75180
87994, 459, 691, 35, -96530, -344400, 59150
88014, 440, 653, 17, -131110, -377510, 37730
88034, 412, 633, 19, -188930, -374010, 9240
88054, 377, 616, 30, -255080, -355390, -14000
88074, 340, 595, 37, -304920, -355530, -17640
88094, 328, 583, 19, -326550, -390320, -3990
88114, 352, 604, -9, -329840, -441490, 7420
88134, 392, 659, -27, -338940, -471730, 2940
88154, 428, 732, -15, -364280, -465990, -8260
88174, 459, 822, 5, -384440, -453460, -7630
88194, 505, 910, 2, -373450, -471660, 16590
88214, 575, 993, -16, -333410, -518070, 60410
88234, 666, 1091, -38, -283640, -561820, 94990
88254, 719, 1157, -43, -243670, -574770, 87990
88274, 699, 1136, -20, -226450, -549850, 55930
88294, 650, 1039, -7, -214270, -514780, 49490
88314, 646, 957, -21, -170450, -507360, 71330
88334, 700, 993, -35, -106540, -509740, 61600
88354, 788, 1147, -33, -59850, -485170, -5950
88374, 878, 1331, -30, -34090, -437990, -89530
88394, 939, 1415, -33, -14910, -387660, -128100
88414, 899, 1323, -20, 6930, -334460, -106120
88434, 843, 1194, -23, 42140, -282520, -74760
88454, 817, 1121, -39, 88900, -240100, -67690
88474, 789, 1087, -30, 117810, -181370, -85680
88494, 767, 1092, -12, 123830, -96460, -113260
88514, 761, 1110, 2, 139790, -22190, -124950
88534, 774, 1113, -25, 186340, 13510, -107520
88554, 744, 1059, -43, 244020, 33950, -69860
88574, 670, 948, -36, 271390, 88200, -31150
88594, 578, 832, -19, 274610, 165900, -3780
88614, 510, 753, -11, 279790, 233590, 9520
88634, 467, 698, -19, 305060, 268730, 17990
88654, 435, 662, -28, 337610, 286090, 35070
88674, 408, 627, -32, 355600, 312550, 63000
88694, 387, 595, -30, 359030, 349860, 91770
88714, 373, 574, -31, 356650, 386750, 102550
88734, 364, 562, -31, 353850, 416570, 82460
88754, 358, 570, -27, 352590, 437990, 39480
88774, 371, 613, -20, 355250, 451570, -9800
88794, 397, 664, -19, 364140, 455490, -46270
88814, 426, 699, -14, 374290, 451640, -54390
88834, 456, 740, 0, 373520, 450800, -50820
88854, 510, 836, 12, 369320, 447230, -65940
88874, 591, 987, 7, 382130, 424830, -102760
88894, 673, 1138, 7, 411530, 382900, -138460
88914, 725, 1214, 17, 427000, 350910, -138040
88934, 742, 1212, 24, 419650, 336140, -88060
88954, 723, 1164, 38, 411670, 317310, -22260
88974, 719, 1176, 63, 401940, 295960, 11340
88994, 757, 1234, 77, 392350, 265300, 11130
89014, 821, 1292, 61, 389760, 213710, 28070
89034, 880, 1356, 43, 385910, 155050, 68110
89054, 898, 1409, 59, 359590, 123410, 88340
89074, 887, 1429, 91, 303520, 126560, 82250
89094, 848, 1347, 102, 251720, 116900, 92820
89114, 824, 1260, 80, 226660, 67970, 136920
89134, 785, 1192, 79, 215950, 70, 170940
89154, 747, 1134, 87, 181930, -41300, 168980
89174, 711, 1076, 96, 126000, -59990, 152040
89194, 679, 1039, 98, 77280, -89460, 134890
89214, 658, 1022, 87, 45920, -141330, 113260
89234, 620, 959, 74, 20090, -203350, 94850
89254, 580, 880, 58, -10850, -259280, 96250
89274, 533, 807, 46, -47530, -303310, 103390
89294, 484, 743, 44, -92330, -331170, 90090
89314, 421, 680, 48, -196420, -363930, 28630
89334, 379, 633, 33, -234570, -396970, 7770
89354, 355, 608, 14, -265440, -435750, -7910
89374, 343, 601, -1, -301980, -460600, -21700
89394, 334, 604, -9, -344890, -469070, -30100
89414, 322, 609, -13, -384860, -471240, -26040
89434, 323, 626, -16, -411530, -479850, -9170
89454, 344, 659, -22, -421190, -499030, 13090
89474, 381, 718, -25, -418460, -521360, 30240
89494, 433, 804, -22, -405090, -543760, 38920
89514, 509, 914, -21, -377370, -571340, 37730
89534, 607, 1078, -31, -335230, -604170, 22260
89554, 714, 1265, -45, -288680, -632240, 3150
89574, 748, 1284, -51, -246750, -643720, 14840
89594, 730, 1175, -63, -207200, -636090, 52500
89614, 694, 1046, -63, -175210, -604730, 59080
89634, 661, 967, -45, -160930, -545020, 14630
89654, 673, 980, -27, -143290, -485520, -52080
89674, 748, 1112, -24, -105560, -448420, -127330
89694, 854, 1319, -30, -60690, -422940, -199080
89714, 969, 1503, -52, -18970, -395850, -226310
89734, 1005, 1494, -61, 7700, -346080, -193270
89754, 918, 1295, -43, 8050, -256480, -135170
89774, 797, 1104, -13, 7630, -157570, -118790
89794, 733, 1018, -4, 38990, -94710, -149800
89814, 729, 1023, -22, 89600, -59500, -180880
89834, 745, 1054, -27, 139090, -26460, -189490
89854, 766, 1098, -34, 170730, 27230, -170940
89874, 736, 1066, -30, 190540, 93800, -133980
89894, 693, 1002, -33, 214340, 155890, -91910
89914, 619, 904, -24, 247100, 206710, -62860
89934, 561, 834, -28, 283500, 247870, -45430
89954, 507, 768, -34, 323120, 275730, -28630
89974, 466, 709, -47, 352940, 305970, 1540
89994, 407, 645, -51, 363160, 350840, 36890
90014, 354, 577, -43, 356580, 408100, 61460
90034, 318, 541, -32, 352520, 454370, 67970
90054, 305, 528, -27, 361690, 475650, 62720
90074, 308, 522, -33, 379470, 476420, 54460
90094, 309, 518, -35, 393260, 473690, 44240
90114, 320, 530, -33, 398090, 477330, 20300
90134, 344, 578, -29, 400750, 481950, -26390
90154, 389, 661, -23, 406420, 481740, -86870
90174, 458, 794, -19, 415380, 474880, -143710
90194, 556, 975, -22, 428470, 460460, -183680
90214, 668, 1170, -25, 442680, 444010, -191800
90234, 742, 1298, -3, 445060, 437640, -156030
90254, 753, 1311, 34, 430220, 442470, -88410
90274, 752, 1280, 43, 429030, 421540, -24710
90294, 766, 1267, 26, 459060, 356300, 7420
90314, 780, 1281, 30, 480410, 291690, 15260
90334, 817, 1336, 45, 458010, 266770, 27510
90354, 867, 1411, 60, 414400, 257880, 53830
90374, 908, 1488, 75, 374150, 239400, 80150
90394, 908, 1493, 80, 342370, 204330, 101500
90414, 852, 1366, 85, 310590, 160440, 143290
90434, 802, 1238, 82, 272440, 118510, 195020
90454, 767, 1177, 87, 229040, 81270, 203420
90474, 738, 1153, 105, 176120, 51310, 171430
90494, 715, 1114, 113, 122990, 14140, 150080
90514, 711, 1086, 93, 87430, -47880, 155330
90534, 698, 1057, 75, 62720, -120960, 159390
90554, 650, 1000, 82, 20860, -171570, 146020
90574, 585, 908, 85, -36400, -203000, 130200
90594, 523, 816, 74, -83440, -245140, 121660
90614, 473, 744, 56, -115920, -301840, 108500
90634, 426, 693, 45, -150290, -354410, 82600
90654, 385, 648, 27, -193970, -394590, 55230
90674, 353, 609, 14, -239330, -428610, 38010
90694, 335, 590, -8, -282800, -457100, 25620
90714, 322, 590, -16, -328370, -474180, 9380
90734, 306, 594, -14, -379470, -475160, -8330
90754, 296, 602, -18, -426440, -473620, -18760
90774, 309, 636, -30, -453600, -490070, -18270
90794, 350, 702, -39, -458570, -524440, -13020
90814, 397, 794, -36, -454090, -557550, -5600
90834, 443, 891, -26, -447370, -580510, 6720
90854, 515, 997, -41, -424830, -611520, 25690
90874, 602, 1109, -67, -378840, -658560, 44100
90894, 644, 1140, -71, -330260, -693980, 51170
90914, 645, 1079, -57, -302750, -688800, 56280
90934, 648, 1052, -53, -280700, -661220, 56560
90954, 673, 1064, -52, -244790, -637840, 23030
90974, 726, 1130, -55, -202510, -616210, -33040
90994, 808, 1248, -60, -163100, -589260, -90650
91014, 893, 1401, -51, -131740, -552580, -144130
91034, 966, 1513, -55, -114240, -498610, -190750
91054, 980, 1472, -67, -92050, -445340, -207620
91074, 922, 1327, -55, -67480, -388290, -187670
91094, 849, 1211, -28, -58730, -305550, -168280
91114, 820, 1172, -23, -53270, -213640, -178290
91134, 825, 1174, -32, 21910, -101920, -205940
91154, 827, 1178, -40, 62720, -48230, -202230
91174, 790, 1131, -27, 93870, 17990, -183050
91194, 748, 1068, -34, 124880, 82180, -152250
91214, 669, 944, -21, 157150, 143850, -115360
91234, 600, 854, -20, 195090, 195300, -92400
91254, 542, 782, -23, 243670, 226870, -79940
91274, 501, 727, -33, 287840, 255780, -58520
91294, 473, 693, -53, 320390, 290500, -34720
91314, 420, 645, -44, 333760, 343910, -8470
91334, 384, 611, -42, 343630, 395220, 18480
91354, 354, 581, -45, 359240, 428750, 42000
91374, 323, 551, -42, 371070, 457240, 59430
91394, 309, 531, -45, 382760, 477610, 65170
91414, 305, 520, -54, 393330, 492800, 55860
91434, 301, 524, -54, 395850, 511910, 28980
91454, 309, 544, -43, 395150, 531650, -11760
91474, 341, 602, -39, 403620, 537180, -63700
91494, 407, 726, -41, 423360, 527100, -123550
91514, 508, 907, -50, 447230, 511630, -177100
91534, 627, 1131, -59, 462980, 505610, -208390
91554, 726, 1330, -43, 463960, 515270, -205730
91574, 764, 1412, -10, 460320, 524090, -162190
91594, 739, 1340, 6, 474110, 498890, -91000
91614, 684, 1209, 25, 496370, 446670, -16730
91634, 675, 1161, 34, 505400, 393400, 29330
91654, 728, 1221, 35, 505750, 337890, 39410
91674, 823, 1354, 34, 489440, 293300, 36680
91694, 913, 1519, 38, 451220, 267890, 35350
91714, 954, 1615, 52, 398300, 254240, 54670
91734, 898, 1516, 82, 339990, 240660, 119210
91754, 808, 1320, 99, 287140, 211330, 198730
91774, 755, 1181, 93, 254310, 151340, 234780
91794, 729, 1108, 86, 223580, 88200, 220290
91814, 716, 1085, 88, 173880, 45150, 181580
91834, 713, 1104, 101, 111160, 13160, 149240
91854, 701, 1097, 107, 56840, -31990, 137900
91874, 679, 1059, 92, 18410, -97860, 143850
91894, 630, 971, 85, -16730, -167230, 152180
91914, 574, 879, 71, -58240, -224420, 145250
91934, 511, 795, 64, -102900, -274330, 122570
91954, 447, 714, 56, -151690, -314790, 97650
91974, 386, 642, 46, -203560, -349510, 79730
91994, 342, 594, 32, -250950, -388570, 64330
92014, 315, 562, 11, -292530, -430990, 45710
92034, 300, 555, -6, -333410, -465500, 21630
92054, 295, 573, -22, -378560, -484540, -5950
92074, 291, 596, -27, -426720, -490840, -27160
92094, 286, 619, -26, -470260, -493150, -30590
92114, 294, 648, -33, -496930, -507010, -14140
92134, 323, 700, -43, -499520, -540960, 11970
92154, 389, 795, -49, -482160, -585620, 32830
92174, 482, 948, -54, -453670, -628180, 37870
92194, 588, 1140, -55, -418880, -662970, 28140
92214, 673, 1286, -60, -379610, -690620, 20300
92234, 705, 1282, -76, -336420, -713580, 35210
92254, 697, 1172, -89, -290220, -723730, 66710
92274, 665, 1060, -80, -252630, -702100, 69020
92294, 645, 1010, -58, -232050, -648900, 22890
92314, 693, 1066, -58, -210070, -596470, -41930
92334, 796, 1224, -57, -175140, -559300, -106470
92354, 902, 1421, -44, -143640, -517370, -171920
92374, 991, 1568, -60, -117390, -468580, -222390
92394, 996, 1503, -81, -80150, -429660, -228970
92414, 881, 1248, -53, -61180, -363860, -183960
92434, 760, 1036, -18, -73990, -251440, -130200
92454, 707, 957, -10, -67550, -157290, -124740
92474, 719, 995, -23, -24780, -109620, -165900
92494, 755, 1080, -29, 28490, -76930, -213080
92514, 771, 1111, -30, 67690, -26740, -224910
92534, 728, 1028, -32, 96950, 35910, -183540
92554, 660, 915, -31, 123690, 101430, -113960
92574, 578, 800, -17, 152670, 163870, -66500
92594, 515, 733, -18, 185780, 217770, -53970
92614, 474, 686, -26, 233030, 247940, -57750
