T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],LabelX,LabelY,LabelZ
133314,366,600,-21,-404880,-381220,-74620,1,1,1
133334,416,696,-19,-435330,-369740,-87500,1,1,1
133354,484,828,-10,-454580,-362530,-81830,1,1,1
133374,578,1015,-7,-447370,-376600,-55160,1,1,1
133394,727,1267,-30,-403270,-418390,-13090,1,1,1
133414,887,1524,-87,-343280,-459200,36470,1,1,1
133434,868,1473,-102,-311850,-449260,106610,1,1,1
133454,728,1218,-71,-318360,-384020,198940,1,1,1
133474,616,991,-29,-314860,-323610,263480,1,1,1
133494,590,902,-7,-275870,-303940,266560,1,1,1
133514,667,989,-11,-207060,-316540,219310,1,1,1
133534,831,1260,-21,-134890,-326690,155960,1,1,1
133554,1021,1630,-31,-80150,-311990,112070,1,1,1
133574,1126,1811,-67,-32760,-281400,124810,1,1,1
133594,1012,1573,-57,7350,-231070,195300,1,1,1
133614,837,1238,-25,30030,-154770,255500,1,1,1
133634,725,1028,-7,57260,-91770,254310,1,1,1
133654,690,954,-12,91630,-50960,218190,1,1,1
133674,713,999,-16,125020,-14000,173250,1,1,1
133694,757,1096,-20,152250,28490,134820,1,1,1
133714,782,1159,-25,171570,75250,121590,1,1,1
133734,757,1123,-40,184870,124740,134960,1,1,1
133754,663,991,-30,187530,182770,157640,1,1,1
133774,565,847,-12,181020,243040,172340,1,1,1
133794,481,712,0,183820,283150,180460,1,1,1
133814,423,612,-1,199150,301000,181020,1,1,1
133834,381,531,-2,218190,309750,168700,1,1,1
133854,341,475,0,231700,322420,143500,1,1,1
133874,312,442,7,241080,337470,107450,1,1,1
133894,301,433,12,254310,344890,70280,1,1,1
133914,298,437,19,273630,340690,39550,1,1,1
133934,314,464,22,297080,325780,14140,1,1,1
133954,346,512,24,320880,304080,-8960,1,1,1
133974,404,601,23,342580,280560,-30800,1,1,1
133994,489,736,18,361550,257740,-49840,1,1,1
134014,595,923,13,371210,244160,-60480,1,1,1
134034,716,1154,14,367780,244370,-58030,1,1,1
134054,841,1392,12,361340,246960,-40390,1,1,1
134074,901,1495,7,359170,242480,1610,1,1,1
134094,861,1439,19,352590,238700,66990,1,1,1
134114,771,1260,39,333410,244860,130060,1,1,1
134134,705,1150,48,316960,240870,165200,1,1,1
134154,702,1133,61,302190,223580,182770,1,1,1
134174,766,1216,52,283710,201180,195720,1,1,1
134194,882,1399,25,273980,166180,193900,1,1,1
134214,944,1521,18,251930,147490,189490,1,1,1
134234,899,1479,45,196630,167790,195300,1,1,1
134254,807,1328,56,145460,179480,209930,1,1,1
134274,736,1176,55,130410,147070,242130,1,1,1
134294,716,1103,46,118230,106050,273490,1,1,1
134314,729,1100,55,89250,80430,269710,1,1,1
134334,767,1171,58,52150,63420,223090,1,1,1
134354,751,1183,65,23450,35560,159390,1,1,1
134374,688,1101,75,-3920,3220,131180,1,1,1
134394,620,977,69,-26040,-39200,159180,1,1,1
134414,560,841,56,-40530,-91770,206640,1,1,1
134434,498,716,54,-60830,-133980,228410,1,1,1
134454,444,626,59,-95270,-157430,204470,1,1,1
134474,399,579,64,-135310,-175420,146440,1,1,1
134494,366,557,68,-168000,-204050,84000,1,1,1
134514,344,543,60,-190960,-246890,38780,1,1,1
134534,337,542,38,-207270,-300580,14700,1,1,1
134554,341,544,10,-225190,-351820,2590,1,1,1
134574,348,548,-3,-255080,-381780,-5600,1,1,1
134594,354,565,-7,-298270,-385140,-17500,1,1,1
134614,374,603,-11,-344680,-373870,-35490,1,1,1
134634,402,660,-12,-383460,-362320,-55440,1,1,1
134654,442,737,-14,-411880,-355740,-65870,1,1,1
134674,493,831,-17,-428120,-356720,-61670,1,1,1
134694,568,961,-22,-430290,-365960,-43470,1,1,1
134714,680,1145,-39,-414190,-383390,-18690,1,1,1
134734,782,1334,-58,-380730,-403550,9380,1,1,1
134754,817,1386,-66,-347410,-407960,54390,1,1,1
134774,787,1290,-65,-325850,-388010,134610,1,1,1
134794,741,1159,-40,-308070,-353150,213220,1,1,1
134814,728,1136,-14,-283220,-315980,236320,1,1,1
134834,779,1221,-12,-240800,-293090,207970,1,1,1
134854,884,1363,-24,-176750,-294280,182140,1,1,1
134874,966,1502,-30,-111790,-293580,184870,1,1,1
134894,1006,1560,-31,-69650,-261450,192570,1,1,1
134914,960,1459,-35,-30100,-219940,202790,1,1,1
134934,871,1299,-19,7910,-173880,214410,1,1,1
134954,795,1179,-8,37590,-117530,216510,1,1,1
134974,747,1093,-7,64960,-63490,207620,1,1,1
134994,733,1051,-17,98140,-23310,210560,1,1,1
135014,722,1029,-20,148540,63000,195370,1,1,1
135034,709,1034,-18,158760,115780,163310,1,1,1
135054,685,1014,-20,170730,160930,147350,1,1,1
135074,641,955,-22,180040,203560,154910,1,1,1
135094,573,851,-15,182700,246820,169960,1,1,1
135114,501,738,-8,183750,283780,177800,1,1,1
135134,438,637,0,186690,310170,171920,1,1,1
135154,383,551,5,192780,326900,155680,1,1,1
135174,344,485,11,204260,333830,130410,1,1,1
135194,320,449,13,221060,331660,100450,1,1,1
135214,303,424,17,239890,324240,72240,1,1,1
135234,293,418,22,259350,313600,46480,1,1,1
135254,302,431,28,279930,298690,20090,1,1,1
135274,325,472,36,301630,277620,-7420,1,1,1
135294,378,550,35,324450,248990,-32340,1,1,1
135314,457,677,32,344260,218890,-49140,1,1,1
135334,570,862,26,355600,197330,-57400,1,1,1
135354,713,1120,20,359100,185500,-58100,1,1,1
135374,863,1395,3,356510,181510,-42700,1,1,1
135394,919,1509,8,338100,193550,8190,1,1,1
135414,839,1381,40,309120,214060,82250,1,1,1
135434,759,1225,55,300090,208040,139230,1,1,1
135454,734,1158,42,309330,173320,166810,1,1,1
135474,778,1215,43,303100,150430,174440,1,1,1
135494,853,1359,44,279580,143710,163660,1,1,1
135514,942,1522,26,260610,131460,155960,1,1,1
135534,954,1558,35,229810,133000,182630,1,1,1
135554,903,1471,46,194250,138180,218260,1,1,1
135574,834,1331,45,177240,122430,242480,1,1,1
135594,777,1215,41,163520,100380,253610,1,1,1
135614,751,1168,55,129500,94780,246960,1,1,1
135634,773,1200,63,96670,84140,225260,1,1,1
135654,800,1239,50,81060,52010,195860,1,1,1
135674,761,1187,57,59010,24570,179200,1,1,1
135694,688,1085,66,25970,5810,183540,1,1,1
135714,625,950,64,3430,-26460,195930,1,1,1
135734,561,827,61,-14630,-63420,203350,1,1,1
135754,492,715,70,-44310,-89880,194740,1,1,1
135774,438,631,75,-79450,-113820,167790,1,1,1
135794,405,582,70,-103880,-151760,131880,1,1,1
135814,384,553,59,-120190,-198520,95620,1,1,1
135834,366,532,49,-141540,-239190,63420,1,1,1
135854,345,512,42,-175140,-265160,38010,1,1,1
135874,325,495,39,-215250,-282800,19110,1,1,1
135894,319,489,25,-251650,-302890,3360,1,1,1
135914,331,506,10,-280350,-326760,-15680,1,1,1
135934,358,549,-2,-310800,-339990,-40460,1,1,1
135954,386,606,-4,-348880,-334810,-65030,1,1,1
135974,421,681,-1,-386960,-321230,-80850,1,1,1
135994,479,792,-3,-411040,-316610,-81970,1,1,1
136014,573,954,-10,-412860,-329210,-66640,1,1,1
136034,704,1182,-28,-395360,-352030,-38010,1,1,1
136054,833,1402,-58,-366170,-372330,-2660,1,1,1
136074,877,1465,-79,-339290,-374920,47600,1,1,1
136094,804,1326,-68,-328230,-346220,120820,1,1,1
136114,715,1151,-40,-325220,-296800,198380,1,1,1
136134,692,1081,-27,-301840,-263550,237650,1,1,1
136154,769,1177,-27,-252840,-257040,227080,1,1,1
136174,894,1388,-28,-197050,-255080,199780,1,1,1
136194,1012,1611,-28,-148400,-239960,178850,1,1,1
136214,1072,1713,-49,-104580,-216090,178710,1,1,1
136234,992,1549,-50,-55580,-193410,207900,1,1,1
136254,866,1315,-26,-24080,-146300,252980,1,1,1
136274,776,1148,-12,-6160,-83650,274750,1,1,1
136294,732,1057,-9,19810,-37940,261940,1,1,1
136314,720,1036,-12,50470,-4200,234640,1,1,1
136334,738,1072,-12,79310,28070,205030,1,1,1
136354,761,1123,-21,102620,62930,178850,1,1,1
136374,745,1103,-26,119630,99470,165760,1,1,1
136394,663,984,-18,125930,143990,169400,1,1,1
136414,576,847,-2,121870,194740,177520,1,1,1
136434,502,728,6,121800,232750,184380,1,1,1
136454,442,623,6,131250,250950,184100,1,1,1
136474,384,526,11,142450,260960,177730,1,1,1
136494,342,457,19,148190,273910,161210,1,1,1
136514,319,423,25,154910,282660,131180,1,1,1
136534,308,406,32,168560,281050,94570,1,1,1
136554,310,416,34,188510,270270,57190,1,1,1
136574,326,438,40,211610,252630,24360,1,1,1
136594,354,474,44,232470,233940,-630,1,1,1
136614,413,574,44,253960,210630,-25760,1,1,1
136634,502,719,34,278600,182630,-58520,1,1,1
136654,628,941,20,302190,153650,-88550,1,1,1
136674,777,1225,16,315210,136850,-103250,1,1,1
136694,836,1348,25,312690,139720,-94780,1,1,1
136714,829,1325,36,303590,149800,-49070,1,1,1
136734,745,1149,57,292740,155540,30800,1,1,1
136754,702,1074,44,294210,147280,93100,1,1,1
136774,676,1047,53,315070,116760,90300,1,1,1
136794,705,1090,62,315560,99890,82320,1,1,1
136814,790,1217,64,301280,91980,105490,1,1,1
136834,945,1489,24,297150,44170,109690,1,1,1
136854,1085,1748,-4,290570,33320,111860,1,1,1
136874,1070,1733,0,255290,55300,144690,1,1,1
136894,905,1468,35,216580,82390,184450,1,1,1
136914,800,1269,39,204190,77070,216720,1,1,1
136934,739,1138,44,195160,59010,240030,1,1,1
136954,746,1115,48,175560,47320,234570,1,1,1
136974,804,1207,34,160860,27510,182350,1,1,1
136994,821,1260,26,139160,14910,128870,1,1,1
137014,728,1146,52,96740,21910,131530,1,1,1
137034,635,989,71,59360,15400,176330,1,1,1
137054,574,851,65,51380,-26600,215180,1,1,1
137074,523,721,51,43820,-67270,219520,1,1,1
137094,476,638,52,12670,-82880,182350,1,1,1
137114,430,581,66,-32410,-86100,123760,1,1,1
137134,394,546,75,-70630,-99400,71050,1,1,1
137154,372,528,74,-94290,-133630,37380,1,1,1
137174,358,517,65,-113260,-178290,23380,1,1,1
137194,347,501,50,-139580,-216720,23380,1,1,1
137214,340,485,36,-174720,-242900,25410,1,1,1
137234,346,485,23,-212660,-258790,15820,1,1,1
137254,370,512,9,-249480,-264740,-13510,1,1,1
137274,404,570,2,-288750,-255570,-53200,1,1,1
137294,432,642,15,-332500,-232960,-83720,1,1,1
137314,473,744,30,-364700,-222670,-90720,1,1,1
137334,558,893,12,-365190,-247240,-78190,1,1,1
137354,695,1115,-18,-339360,-291060,-54040,1,1,1
137374,834,1353,-46,-317030,-313390,-22400,1,1,1
137394,894,1473,-64,-316470,-296870,24920,1,1,1
137414,849,1374,-65,-327530,-255850,102830,1,1,1
137434,766,1214,-50,-329210,-213010,176330,1,1,1
137454,726,1125,-33,-312620,-184310,201320,1,1,1
137474,762,1176,-36,-271810,-180250,186060,1,1,1
137494,864,1338,-45,-223650,-180950,172410,1,1,1
137514,990,1569,-42,-192080,-158270,178640,1,1,1
137534,1101,1774,-64,-161350,-128800,189770,1,1,1
137554,1036,1654,-73,-113400,-114310,210490,1,1,1
137574,902,1403,-54,-85610,-77630,245840,1,1,1
137594,803,1234,-32,-78330,-20930,272440,1,1,1
137614,751,1136,-18,-70070,24290,273000,1,1,1
137634,743,1088,-16,-46760,45360,261800,1,1,1
137654,769,1108,-25,-11900,52360,228900,1,1,1
137674,779,1156,-28,14770,67200,175070,1,1,1
137694,745,1126,-30,25340,98280,143220,1,1,1
137714,668,1003,-19,21630,140560,166880,1,1,1
137734,587,861,-2,13300,179690,203420,1,1,1
137754,505,710,12,15330,200270,211470,1,1,1
137774,449,610,17,29960,202160,190260,1,1,1
137794,407,529,20,48160,195720,157220,1,1,1
137814,373,469,19,61180,192010,125790,1,1,1
137834,350,433,20,68390,193060,92750,1,1,1
137854,329,412,31,74340,196630,58940,1,1,1
137874,320,404,38,82250,197540,31710,1,1,1
137894,320,407,54,96040,188230,12040,1,1,1
137914,335,424,58,113960,169470,-5670,1,1,1
137934,365,463,54,142240,134120,-29610,1,1,1
137954,414,545,44,174790,94430,-67410,1,1,1
137974,488,672,29,205940,57960,-111090,1,1,1
137994,586,844,25,221480,40250,-137550,1,1,1
138014,655,976,51,212520,51660,-127120,1,1,1
138034,724,1096,74,195230,74270,-87220,1,1,1
138054,826,1272,41,212520,58800,-55790,1,1,1
138074,903,1374,-8,273420,-3780,-52640,1,1,1
138094,864,1296,11,302400,-29820,-34580,1,1,1
138114,814,1248,42,266840,18900,-2240,1,1,1
138134,802,1256,40,249130,50470,-420,1,1,1
138154,815,1271,46,275030,31290,4410,1,1,1
138174,861,1299,49,291970,14280,56560,1,1,1
138194,998,1512,-16,310800,-5600,92960,1,1,1
138214,1091,1730,-43,346710,-37100,48510,1,1,1
138234,1009,1668,34,316820,3010,15610,1,1,1
138254,941,1513,32,249200,79100,63210,1,1,1
138274,907,1390,-14,270830,59640,135170,1,1,1
138294,824,1258,13,312620,18200,174580,1,1,1
138314,766,1173,44,271950,58170,180530,1,1,1
138334,782,1189,18,232540,87640,156100,1,1,1
138354,772,1193,21,233100,67970,122360,1,1,1
138374,711,1113,47,213430,66570,116970,1,1,1
138394,645,977,49,174860,79660,149100,1,1,1
138414,585,830,38,158060,64260,190540,1,1,1
138434,515,711,52,141680,45570,204890,1,1,1
138454,443,614,71,102410,49070,177380,1,1,1
138474,400,559,80,58940,50890,132580,1,1,1
138494,367,503,77,33600,24780,102200,1,1,1
138514,348,458,67,17220,-17710,93730,1,1,1
138534,330,422,63,-7000,-55020,91700,1,1,1
138554,318,399,61,-44240,-76440,79100,1,1,1
138574,312,396,56,-86240,-90650,51660,1,1,1
138594,316,409,53,-123970,-109480,13090,1,1,1
138614,338,450,48,-157780,-130900,-32060,1,1,1
138634,380,524,39,-191240,-150290,-77140,1,1,1
138654,432,619,36,-227290,-163800,-133840,1,1,1
138674,534,795,28,-296730,-179760,-141540,1,1,1
138694,678,1053,15,-311710,-197960,-145040,1,1,1
138714,858,1405,-6,-314440,-217280,-141540,1,1,1
138734,981,1652,-46,-312480,-231490,-103040,1,1,1
138754,935,1529,-80,-322070,-223020,-2940,1,1,1
138774,806,1269,-77,-350140,-180040,100870,1,1,1
138794,724,1114,-50,-379050,-129290,138460,1,1,1
138814,763,1169,-46,-376600,-111160,121240,1,1,1
138834,888,1370,-54,-345660,-117600,91350,1,1,1
138854,1039,1672,-61,-310940,-118720,66360,1,1,1
138874,1133,1882,-83,-271110,-114450,81760,1,1,1
138894,1077,1802,-116,-229670,-102480,168000,1,1,1
138914,926,1450,-86,-228690,-46200,268940,1,1,1
138934,826,1254,-45,-239260,14140,279580,1,1,1
138954,797,1208,-25,-214830,27650,216650,1,1,1
138974,818,1238,-38,-164290,11900,167090,1,1,1
138994,836,1270,-46,-126280,11900,160370,1,1,1
139014,836,1275,-44,-111020,36820,173810,1,1,1
139034,786,1186,-38,-103390,68530,191100,1,1,1
139054,707,1042,-20,-96180,94710,197890,1,1,1
139074,619,886,-6,-84350,109200,183050,1,1,1
139094,542,760,2,-66780,112420,160720,1,1,1
139114,475,655,7,-52710,115920,148120,1,1,1
139134,415,551,18,-45640,122780,148960,1,1,1
139154,372,470,25,-41230,128800,147140,1,1,1
139174,339,407,35,-30030,125790,129010,1,1,1
139194,319,371,38,-8540,111300,93240,1,1,1
139214,307,358,40,19810,90300,48510,1,1,1
139234,303,353,40,47110,70910,9310,1,1,1
139254,302,350,40,69230,56910,-16380,1,1,1
139274,307,355,43,85120,49420,-33880,1,1,1
139294,327,386,45,99890,42280,-52010,1,1,1
139314,363,444,48,118440,30590,-76720,1,1,1
139334,424,556,52,142450,13580,-112910,1,1,1
139354,551,787,45,176540,-15820,-158970,1,1,1
139374,712,1076,19,213430,-49070,-198870,1,1,1
139394,916,1431,-7,237370,-67970,-210420,1,1,1
139414,1060,1668,-25,236110,-56000,-176330,1,1,1
139434,1018,1586,-7,220220,-15960,-106680,1,1,1
139454,870,1335,25,216930,21560,-50400,1,1,1
139474,795,1195,14,247730,22470,-38220,1,1,1
139494,815,1228,0,294630,-840,-54180,1,1,1
139514,925,1435,-3,319830,-5740,-74550,1,1,1
139534,1098,1783,-18,330330,4760,-94360,1,1,1
139554,1257,1997,-72,351400,6650,-93240,1,1,1
139574,1127,1833,-45,364630,24220,-46830,1,1,1
139594,897,1436,9,339640,84910,30170,1,1,1
139614,800,1241,16,335580,116760,88690,1,1,1
139634,782,1205,13,356860,105350,108710,1,1,1
139654,844,1310,4,361900,96950,97860,1,1,1
139674,919,1449,-17,352940,94780,69860,1,1,1
139694,849,1362,0,327250,107450,61670,1,1,1
139714,714,1155,41,272440,147700,102130,1,1,1
139734,613,962,60,229040,164850,161560,1,1,1
139754,551,811,53,219310,135520,205730,1,1,1
139774,493,684,52,211890,97650,220220,1,1,1
139794,442,596,59,178640,83930,197750,1,1,1
139814,400,536,69,133560,79380,149030,1,1,1
139834,365,497,79,92470,66920,100030,1,1,1
139854,337,462,84,54880,45430,69930,1,1,1
139874,314,426,87,17920,14210,59990,1,1,1
139894,292,391,80,-20090,-23940,60060,1,1,1
139914,278,361,68,-58730,-65730,58730,1,1,1
139934,276,343,56,-98000,-104370,44520,1,1,1
139954,284,352,47,-138180,-134890,10010,1,1,1
139974,308,395,38,-180250,-153650,-44170,1,1,1
139994,346,467,36,-227150,-159250,-105980,1,1,1
140014,405,579,40,-275030,-158620,-158480,1,1,1
140034,506,771,44,-315070,-162960,-193410,1,1,1
140054,735,1213,38,-338870,-180810,-210420,1,1,1
140074,1085,1891,-40,-333620,-221200,-211540,1,1,1
140094,1246,1997,-160,-289380,-286230,-182630,1,1,1
140114,930,1533,-131,-265510,-308840,-69720,1,1,1
140134,678,1050,-55,-346920,-200060,118930,1,1,1
140154,634,936,-44,-420490,-97370,214620,1,1,1
140174,711,1063,-46,-408310,-95830,169330,1,1,1
140194,915,1417,-45,-366380,-121590,94850,1,1,1
140214,1256,1997,-99,-330400,-132790,47320,1,1,1
140234,1381,1997,-176,-274540,-150500,12810,1,1,1
140254,1046,1783,-137,-218120,-142940,83300,1,1,1
140274,793,1209,-73,-227080,-55580,291900,1,1,1
140294,731,1069,-37,-246400,21910,387520,1,1,1
140314,773,1157,-25,-231420,40670,296030,1,1,1
140334,886,1351,-44,-187180,26390,180110,1,1,1
140354,996,1556,-75,-129150,1960,126560,1,1,1
140374,974,1560,-78,-88410,2380,127260,1,1,1
140394,803,1262,-46,-82250,46130,173180,1,1,1
140414,648,946,-19,-97440,107520,247030,1,1,1
140434,544,747,-5,-93940,133140,272860,1,1,1
140454,466,633,3,-74060,130200,231770,1,1,1
140474,409,551,14,-57260,127820,177170,1,1,1
140494,358,472,20,-36260,130270,152880,1,1,1
140514,322,394,25,-30100,131110,151130,1,1,1
140534,296,342,34,-18830,126280,131110,1,1,1
140554,276,309,40,2800,112140,93100,1,1,1
140574,272,299,40,32830,90090,48860,1,1,1
140594,266,295,40,62300,68810,11410,1,1,1
140614,263,292,38,84700,54740,-15960,1,1,1
140634,266,298,39,100310,48090,-37520,1,1,1
140654,278,313,44,114590,42840,-58450,1,1,1
140674,305,354,44,133980,31360,-85120,1,1,1
140694,352,443,55,159600,11690,-123060,1,1,1
140714,450,615,53,193130,-18970,-168630,1,1,1
140734,661,993,37,233100,-58170,-212170,1,1,1
140754,983,1591,-27,272230,-93660,-245140,1,1,1
140774,1301,1997,-109,286440,-98280,-232960,1,1,1
140794,1178,1891,-61,243320,-27020,-127190,1,1,1
140814,857,1324,34,196000,71470,-5880,1,1,1
140834,727,1092,37,231070,71610,16660,1,1,1
140854,720,1061,14,308350,11130,-7280,1,1,1
140874,852,1285,-6,357420,-21070,-44940,1,1,1
140894,1140,1858,-50,374640,-22540,-106750,1,1,1
140914,1472,1997,-149,388430,-15890,-140840,1,1,1
140934,1242,1997,-63,359520,50260,-54950,1,1,1
140954,880,1436,22,319900,136570,97160,1,1,1
140974,770,1173,13,356020,127260,177310,1,1,1
140994,772,1156,3,392210,94010,168000,1,1,1
141014,886,1382,-8,385840,94150,100240,1,1,1
141034,1051,1713,-50,367290,99820,28210,1,1,1
141054,983,1649,-20,326130,130130,37590,1,1,1
141074,768,1297,39,254800,190330,142380,1,1,1
141094,614,990,65,224770,192360,248150,1,1,1
141114,536,785,54,230090,142310,293160,1,1,1
141134,475,648,48,220640,102410,273210,1,1,1
141154,423,561,58,178080,96390,208180,1,1,1
141174,386,522,72,126490,95690,134610,1,1,1
141194,344,489,89,80710,82320,85330,1,1,1
141214,318,451,95,40670,51380,72170,1,1,1
141234,292,408,91,3780,4690,83720,1,1,1
141254,269,364,86,-35000,-45080,98630,1,1,1
141274,251,322,74,-76370,-91070,97930,1,1,1
141294,245,298,61,-117740,-130970,71330,1,1,1
141314,249,302,47,-159600,-159670,18480,1,1,1
141334,263,331,35,-205100,-174650,-50470,1,1,1
141354,283,381,34,-258300,-172410,-119210,1,1,1
141374,318,456,39,-314510,-162190,-172270,1,1,1
141394,385,585,50,-360850,-163660,-204330,1,1,1
141414,562,903,45,-385280,-189630,-219590,1,1,1
141434,917,1585,10,-378140,-242130,-227220,1,1,1
141454,1449,1997,-178,-331030,-315700,-230860,1,1,1
141474,1210,1997,-216,-271320,-376670,-169820,1,1,1
141494,729,1215,-121,-333060,-277760,70070,1,1,1
141514,532,804,-58,-438830,-124390,285600,1,1,1
141534,522,750,-49,-456540,-89810,278670,1,1,1
141554,624,891,-38,-418180,-115290,178920,1,1,1
141574,899,1375,-38,-376600,-133070,87710,1,1,1
141594,1399,1997,-106,-328300,-149660,-1260,1,1,1
141614,1792,1997,-531,-231280,-192570,-32060,1,1,1
141634,881,1539,-8,-228270,-84350,219380,1,1,1
141654,837,1188,-154,-280210,92330,581210,1,1,1
141674,669,833,-62,-90860,-32410,466830,1,1,1
141694,794,1259,-69,-102130,51800,237650,1,1,1
141714,682,1110,-36,-96740,109900,28840,1,1,1
141734,710,938,40,-89670,168910,138180,1,1,1
141754,995,1404,-165,-40740,145950,182000,1,1,1
141774,839,1432,-50,44870,89880,-29190,1,1,1
141794,675,1276,-4,-35140,236740,-57400,1,1,1
141814,526,822,-8,-55930,282870,185920,1,1,1
