T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
66847, 20, 67, 1022, 2380, -140, 1610
66867, 19, 66, 1020, 2380, -210, 1610
66887, 20, 68, 1022, 2450, -280, 1750
66907, 21, 67, 1019, 2450, -210, 1820
66927, 19, 67, 1023, 2450, -210, 1820
66947, 18, 66, 1019, 2380, -140, 1820
66967, 18, 66, 1021, 2380, -70, 1820
66987, 19, 67, 1021, 2380, -140, 1820
67007, 20, 66, 1021, 2450, -140, 1820
67027, 21, 67, 1020, 2450, -140, 1820
67047, 21, 68, 1018, 2450, -140, 1820
67067, 22, 66, 1019, 2450, -210, 1750
67087, 20, 67, 1021, 2380, -210, 1750
67107, 20, 66, 1020, 2380, -140, 1820
67127, 19, 66, 1018, 2380, -70, 1820
67147, 21, 68, 1019, 2380, -140, 1820
67167, 21, 66, 1019, 2380, -70, 1820
67187, 21, 67, 1020, 2380, -70, 1820
67207, 20, 67, 1019, 2380, -70, 1820
67227, 20, 66, 1022, 2380, -140, 1820
67247, 22, 67, 1017, 2310, 0, 1750
67267, 21, 66, 1019, 2310, 70, 1680
67287, 21, 66, 1020, 2380, 0, 1680
67307, 19, 67, 1021, 2380, 0, 1750
67327, 18, 67, 1020, 2450, -70, 1750
67347, 21, 67, 1020, 2380, -140, 1750
67367, 21, 67, 1019, 2380, -210, 1750
67387, 21, 67, 1020, 2380, -280, 1750
67407, -428, -104, 937, 2520, -910, 2240
67427, 55, 319, 1010, 490, 210, 11900
67447, 179, 108, 1014, 1400, 420, 4060
67467, 91, 57, 1027, 2310, -70, 2800
67487, 20, 68, 1021, 2590, -350, 7910
67507, 22, 67, 1020, 2380, -280, 2520
67527, 21, 66, 1022, 2380, 70, 1680
67547, 21, 66, 1018, 2380, 280, 1540
67567, 21, 67, 1021, 2380, 350, 1540
67587, 17, 64, 1022, 2240, 350, 1470
67607, 19, 65, 1022, 2310, 140, 1540
67627, 20, 67, 1018, 2310, 70, 1610
67647, 20, 66, 1019, 2380, -140, 1820
67667, 20, 66, 1021, 2310, -70, 1820
67687, 18, 66, 1022, 2310, 0, 1820
67707, 20, 67, 1021, 2310, 0, 1820
67727, 22, 65, 1018, 2310, -70, 1750
67747, 21, 64, 1020, 2310, -70, 1820
67767, 20, 65, 1021, 2380, -140, 1820
67787, 20, 65, 1020, 2380, -70, 1820
67807, 18, 67, 1021, 2310, 140, 1820
67827, 19, 67, 1021, 2310, 210, 1890
67847, 19, 66, 1021, 2380, 0, 1890
67867, 23, 66, 1019, 2380, -140, 1820
67887, 20, 65, 1018, 2380, 0, 1820
67907, 19, 65, 1020, 2310, 280, 1890
67927, 21, 66, 1020, 2310, 280, 1890
67947, 20, 65, 1019, 2380, 140, 1890
67967, 19, 66, 1019, 2380, -70, 1820
67987, 22, 65, 1019, 2380, -70, 1820
68007, 23, 65, 1017, 2380, 70, 1750
68027, -153, 4, 1029, 2310, 280, 2170
68047, 18, 64, 1019, 1540, 1540, 14420
68067, 19, 64, 1020, 2240, 350, 3500
68087, 20, 65, 1019, 2380, 140, 1680
68107, 20, 65, 1020, 2380, -140, 1680
68127, 18, 63, 1019, 2380, -280, 1750
68147, 18, 64, 1018, 2380, -70, 1820
68167, 18, 63, 1019, 2380, 0, 1750
68187, 21, 64, 1019, 2450, -70, 1750
68207, 21, 66, 1020, 2450, 0, 1820
68227, 18, 65, 1020, 2380, 0, 1820
68247, 17, 67, 1022, 2450, 0, 1820
68267, 18, 67, 1018, 2450, -140, 1820
68287, 20, 66, 1017, 2380, -70, 1820
68307, 20, 66, 1018, 2450, -70, 1820
68327, 19, 64, 1018, 2450, -70, 1820
68347, 19, 64, 1020, 2450, -140, 1820
68367, 18, 64, 1020, 2450, -70, 1820
68387, 19, 65, 1021, 2450, -210, 1820
68407, 17, 66, 1020, 2380, -280, 1820
68427, 19, 65, 1019, 2450, -140, 1820
68447, 19, 65, 1019, 2380, 0, 1820
68467, 18, 64, 1018, 2380, 0, 1820
68487, 18, 64, 1019, 2450, -210, 1820
68507, 21, 64, 1019, 2450, -140, 1820
68527, 19, 65, 1020, 2450, -140, 1750
68547, 19, 64, 1018, 2380, -140, 1750
68567, 18, 65, 1019, 2450, 0, 1680
68587, 21, 66, 1018, 2380, 0, 1680
68607, 19, 64, 1020, 2450, -70, 1610
68627, 88, 72, 1000, 2450, -70, 1540
68647, 31, 67, 1015, 1820, 910, -5880
68667, 5, 57, 1020, 910, 2030, -24080
68687, -38, 45, 1024, -840, 7630, -25830
68707, 0, 63, 1029, -3150, 14490, -27440
68727, 5, 61, 1018, -1610, 10150, -25130
68747, -33, 48, 1018, 840, 3220, -16380
68767, 18, 61, 1015, 1190, 3150, -13790
68787, -11, 60, 1017, -2310, 14140, -17220
68807, -11, 55, 1018, -3990, 19180, -13090
68827, -55, 42, 1019, -6580, 26950, -12530
68847, -49, 47, 1022, -6860, 28210, -14700
68867, -55, 46, 1021, -5810, 26600, -19460
68887, -30, 55, 1020, -6090, 29470, -24570
68907, -114, 25, 1020, -6230, 31570, -29050
68927, -44, 36, 1022, -7350, 35070, -28630
68947, -99, -80, 1049, -1400, 21490, -38150
68967, -116, 4, 1032, 16660, -24920, -67760
68987, -46, 42, 1034, 24920, -47740, -83090
69007, -61, 28, 1026, 34020, -77770, -100030
69027, 29, 122, 997, 35420, -91420, -90580
69047, -32, 41, 1022, 25060, -69300, -67830
69067, -21, 51, 1022, 7420, -20090, -43820
69087, -40, 50, 1022, 4130, -11480, -49910
69107, 62, 127, 1021, 1890, -3850, -46060
69127, 42, 70, 1017, 1470, -4760, -59500
69147, 57, 93, 1012, 1470, -4970, -63210
69167, 27, 64, 1024, 1680, -4060, -49910
69187, -21, 115, 1028, 1540, -2940, -38430
69207, 6, 99, 1010, 1680, -3360, -43750
69227, 15, 74, 1017, 1750, -5390, -63770
69247, 16, 97, 1019, 1820, -6650, -67200
69267, 26, 52, 1017, 1400, -6860, -76790
69287, 37, 121, 1008, 1470, -7910, -90650
69307, 36, 59, 1030, 1610, -9240, -100590
69327, 18, 78, 1008, 1330, -10570, -120190
69347, 7, 42, 1028, 1400, -9940, -114730
69367, -33, 59, 1024, 1540, -9170, -92260
69387, -3, 79, 1022, 1680, -5880, -68740
69407, 41, 75, 1026, 1820, -4760, -55790
69427, 66, 68, 1020, 2310, -4480, -46970
69447, 39, 76, 1011, 2380, -2660, -30450
69467, 17, 72, 1021, 2380, -980, -14140
69487, 69, 59, 1024, 2660, -700, -15190
69507, 57, 69, 1027, 1750, -630, -38010
69527, 125, 68, 1028, 2310, -1330, -21070
69547, 6, 80, 1011, 3570, -4340, -33390
69567, 1, 78, 1012, 4690, -5530, -38850
69587, 74, 75, 1020, 3290, -3290, -19950
69607, 77, 45, 1028, 2660, -3220, -18480
69627, 70, -29, 1006, 1820, -4900, -47390
69647, 119, 58, 1045, 700, -5180, -71400
69667, 41, 33, 992, 700, -7280, -89600
69687, -39, 46, 1039, 980, -13160, -130690
69707, 8, 69, 1001, 700, -11900, -134260
69727, 0, 95, 1025, 1120, -8680, -91070
69747, -23, 76, 1028, 1680, -7140, -75250
69767, 30, 72, 1003, 2030, -5320, -60690
69787, -96, 110, 1001, 1820, -4410, -59010
69807, -47, 80, 1030, 770, -3640, -61180
69827, -1, 47, 1019, 280, 70, -43960
69847, 36, 98, 1032, 1050, -1190, -43400
69867, 68, 54, 1010, -1540, 2590, -74270
69887, -7, 70, 1023, -2730, 5460, -85610
69907, -29, 62, 1025, -5390, 16030, -78680
69927, -10, 9, 1034, -6370, 21980, -73360
69947, -13, 59, 1014, -4550, 19250, -55020
69967, -20, 33, 1018, 2100, -840, -49490
69987, -30, 108, 1018, 5670, -10710, -47810
70007, -9, 99, 1019, 7560, -17150, -55860
70027, 56, 44, 1012, 10920, -28280, -50890
70047, -44, 94, 1027, 12600, -34160, -45290
70067, 59, 61, 1019, 4970, -14560, -62020
70087, -20, 98, 1014, -210, 2100, -56700
70107, -8, 67, 1023, -2380, 10290, -43890
70127, -8, 69, 1019, -4970, 20510, -15680
70147, -21, 112, 1024, -3080, 15400, -8260
70167, 4, 64, 1027, -3360, 16940, -11410
70187, 9, 72, 1011, -840, 9590, -27930
70207, -54, 48, 1026, -3850, 18900, -28350
70227, -64, 96, 1029, -8610, 33670, -22330
70247, -86, 46, 1022, -4270, 22260, -31010
70267, -48, 52, 1024, 2100, 3500, -34790
70287, -61, 39, 1023, 6720, -12040, -11130
70307, 11, 46, 1017, 9030, -18900, -6440
70327, -57, 51, 1025, 10640, -23450, 2380
70347, -33, 51, 1022, 7140, -13650, 11130
70367, 1, 72, 1016, 10780, -24080, 12180
70387, 10, 77, 1015, 13230, -32130, 6510
70407, 38, 83, 1012, 11620, -27790, 1960
70427, 12, 76, 1018, 10150, -23870, 1540
70447, 5, 73, 1021, 4970, -8120, 1750
70467, 23, 76, 1016, 2520, -700, 1960
70487, 18, 79, 1019, 3570, -3780, 6090
70507, 22, 78, 1020, 4270, -5950, 11690
70527, -7, 65, 1021, 2240, 840, 10500
70547, 8, 72, 1020, 3570, -2870, 14280
70567, 18, 78, 1020, 2450, -210, 8470
70587, 18, 78, 1019, 2310, 140, 4200
70607, 17, 76, 1020, 2380, -140, 1820
70627, 17, 76, 1018, 2380, -140, 1680
70647, 16, 76, 1022, 2380, -350, 1680
70667, 18, 77, 1019, 2450, -280, 1610
70687, 20, 76, 1020, 2520, -140, 1750
70707, 18, 75, 1020, 2590, -70, 1820
70727, 18, 78, 1019, 2590, -350, 1820
70747, 17, 76, 1019, 2520, -420, 1750
70767, 17, 76, 1021, 2590, -280, 1890
70787, 17, 78, 1020, 2800, -210, 2030
70807, 15, 76, 1019, 2520, -140, 1960
70827, 16, 78, 1018, 2380, -70, 1750
70847, 17, 78, 1020, 2380, -140, 1750
70867, 20, 77, 1020, 2450, -210, 1750
70887, 21, 78, 1015, 2450, -140, 1680
70907, 19, 77, 1017, 2450, -140, 1750
70927, 23, 79, 1019, 2380, -70, 1610
70947, 18, 73, 1022, 2380, -210, 1610
70967, 22, 77, 1021, 2240, -420, 1470
70987, 19, 73, 1023, 2450, -280, 1610
71007, 48, 81, 1014, 2240, -560, 910
71027, -51, 140, 1023, 1540, -980, -4550
71047, 50, 146, 1010, 2380, -630, -2590
71067, 13, 69, 1034, 2240, 70, 1540
71087, 8, 76, 1030, 2450, -210, 1750
71107, 18, 80, 1018, 2380, -280, 1820
71127, 17, 76, 1021, 2450, -210, 1750
71147, 4, 72, 1040, 2310, -420, 1750
71167, 4, 74, 1030, 2310, -140, 1820
71187, 16, 75, 1024, 2380, 70, 1890
71207, 19, 77, 1019, 2450, -70, 1890
71227, 20, 77, 1019, 2450, -210, 1820
71247, 21, 76, 1018, 2520, -280, 1820
71267, 19, 76, 1021, 2450, -420, 1890
71287, 17, 76, 1021, 2380, -280, 1890
71307, 17, 75, 1018, 2380, -140, 1820
71327, 16, 78, 1020, 2380, -210, 1750
71347, 16, 76, 1021, 2380, 0, 1750
71367, 16, 76, 1021, 2450, 0, 1750
71387, 20, 76, 1016, 2520, -70, 1820
71407, 20, 77, 1023, 2520, -210, 1890
71427, 14, 75, 1024, 2450, -140, 1820
71447, 25, 75, 1016, 2310, 0, 1680
71467, 14, 77, 1018, 2450, 0, 1820
71487, 17, 65, 1047, 2450, -70, 1820
71507, -117, 232, 1024, 2520, -70, 1610
71527, -15, -93, 1146, -9170, 40600, -15750
71547, 18, 79, 1044, -10990, 48160, -33180
71567, -13, 69, 1024, -6580, 28350, -20930
71587, -21, 62, 1025, 3080, -2240, 980
71607, -54, 66, 1010, 980, 4340, 6160
71627, -31, 62, 1020, -700, 11270, 17640
71647, -39, 52, 1016, -140, 9450, 26810
71667, -8, 69, 1019, 3920, -3780, 11200
71687, -22, 59, 1023, 4200, -4200, 2100
71707, -9, 28, 1024, 1890, 2590, 5390
71727, -20, 32, 1019, 1050, 4900, 15890
71747, -35, 61, 1022, 1190, 3780, 17290
71767, -28, 92, 1015, 630, 3920, 14210
71787, -34, -8, 1119, 2170, -1190, 7560
71807, -8, 40, 1046, 9870, -24430, -10500
71827, -2, 75, 1024, 33530, -96880, -29330
71847, 16, 83, 1019, 10990, -29610, -5320
71867, 8, 123, 1019, 2380, -630, 770
71887, 47, 78, 1015, 2100, -980, -7700
71907, 14, 96, 1024, 1820, -2800, -29960
71927, 31, 86, 1021, 1820, -1400, -10430
71947, -35, 50, 1017, 1960, -560, -1820
71967, 13, 79, 1021, 2170, -630, -1960
71987, 38, 70, 1022, 2240, -630, -5880
72007, 44, 62, 1020, 1890, -490, -5250
72027, 20, 80, 1018, 2100, -420, -1050
72047, 18, 76, 1019, 2310, -210, 1820
72067, 19, 75, 1022, 2310, -70, 1890
72087, 16, 78, 1020, 2310, 0, 1750
72107, 16, 78, 1021, 2310, -70, 1680
72127, 18, 79, 1018, 2380, -140, 1750
72147, 15, 74, 1019, 2520, -210, 1890
72167, 48, 90, 1018, 2520, -420, 1680
72187, 21, 77, 1019, 1960, -560, -6090
72207, 37, 99, 989, 2100, -210, 420
72227, 18, 76, 1020, 1680, 0, 1330
72247, 14, 76, 1023, 1190, -140, 560
72267, 19, 78, 1020, 2380, -280, 1750
72287, 18, 77, 1021, 2520, -280, 1890
72307, 16, 78, 1020, 2520, -490, 2030
72327, 18, 77, 1022, 2450, -490, 2030
72347, 22, 77, 1016, 2520, -490, 2240
72367, 19, 77, 1021, 2450, -280, 2100
72387, 11, 79, 1022, 2380, 0, 1960
72407, 107, 26, 1030, 2520, -420, 1960
