T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
4772, -5, 787, 500, -7280, -1470, 9520
4792, 3, 819, 499, -4410, 5040, -980
4812, -13, 879, 503, -1260, 2660, -1750
4832, -37, 927, 511, -700, 3150, -1470
4852, -53, 897, 521, 11760, 10010, -7350
4872, -24, 769, 456, 16520, 15680, -12600
4892, -55, 905, 541, -9100, 5950, -7840
4912, -52, 754, 537, 5600, 14490, -7350
4932, -18, 958, 566, -3710, 8330, 3990
4952, 3, 882, 563, -8190, -5670, 7560
4972, -9, 823, 530, -12390, -6650, 23870
4992, 2, 821, 510, -7840, -6160, 19250
5012, -7, 824, 519, -9170, -1750, 10710
5032, 25, 860, 550, -16240, 350, 11060
5052, 11, 867, 583, -13860, -2240, 15890
5072, 3, 844, 561, -11830, -3920, 16450
5092, 1, 845, 558, -14630, -6510, 11970
5112, -8, 849, 573, -10850, -3360, 5530
5132, 1, 851, 584, -5390, 490, 4690
5152, 34, 869, 601, -4970, 840, 7980
5172, 25, 867, 604, -5180, 280, 13510
5192, 56, 878, 594, -560, 1610, 11410
5212, 47, 852, 570, 6230, 2240, 9590
5232, 37, 859, 561, 9870, 5040, 13930
5252, 16, 864, 574, 17080, 7210, 18200
5272, 46, 896, 584, 25690, 9940, 16030
5292, 26, 866, 561, 26460, 5670, 13440
5312, 27, 869, 518, 36820, 1470, 13720
5332, 31, 931, 446, 60200, 5810, -280
5352, 38, 931, 418, 125160, 15120, -3500
5372, 51, 981, 338, 226310, 18620, 12180
5392, -22, 1057, 286, 265650, 19460, 11970
5412, 52, 1347, 161, 145390, 9660, 1540
5432, -85, 1204, 115, -68040, -49560, -68320
5452, -109, 717, 117, -181580, -123130, 12880
5472, -57, 511, 66, -154770, -235830, 179760
5492, -64, 479, 50, -1820, -367360, 179200
5512, -85, 651, 65, 149310, -471380, 86870
5532, -108, 937, 62, 200970, -550130, -73220
5552, -132, 1214, 1, 67830, -611730, -251370
5572, -149, 1420, -123, -142450, -656950, -362250
5592, -147, 1589, -125, -173460, -689290, -348460
5612, -130, 1534, 39, 101710, -689570, -241920
5632, -149, 1208, 55, 297780, -686210, -134120
5652, -190, 913, -36, 96110, -726460, -2450
5672, -182, 723, -98, -188370, -780780, 140490
5692, -147, 749, -119, -303030, -818650, 174510
5712, -131, 988, -117, -268240, -823900, 47320
5732, -113, 1281, -111, -182910, -795830, -181720
5752, -73, 1367, -98, -107660, -750050, -351260
5772, -60, 1249, -25, -9240, -707560, -275940
5792, -76, 1096, 30, 150430, -679140, 29120
5812, -80, 962, 14, 209650, -652680, 286160
5832, -47, 855, -40, 57400, -614880, 323120
5852, -1, 783, -89, -169120, -565530, 188860
5872, 22, 768, -98, -291620, -498680, -9870
5892, 30, 915, -49, -211610, -412440, -174440
5912, 46, 1125, 38, 37730, -329910, -222460
5932, 33, 1220, 82, 244230, -274610, -140280
5952, 6, 1142, 26, 214060, -237790, 21700
5972, 29, 940, -62, -6930, -197330, 164290
5992, 46, 803, -73, -217560, -136780, 162190
6012, 43, 906, -11, -224140, -45570, -1820
6032, 52, 1029, 51, -34580, 53900, -151550
6052, 38, 1063, 54, 96670, 124390, -146440
6072, 18, 1043, -5, 38010, 166600, -20510
6092, 5, 982, -89, -200550, 255290, 68250
6112, -30, 1083, -63, -96460, 340480, -83300
6132, -37, 1246, 37, 101290, 419440, -177730
6152, -16, 1199, 57, 85050, 457520, -134680
6172, -21, 1036, -10, -107450, 470330, -30590
6192, -30, 897, -76, -214830, 485030, 12670
6212, -57, 942, -78, -92470, 518420, -27300
6232, -80, 1115, -13, 161630, 552020, -36610
6252, -81, 1162, 50, 261240, 567000, -20020
6272, -69, 1097, 56, 142100, 558320, -18970
6292, -53, 999, 11, -36050, 537740, -41090
6312, -45, 992, -4, -87710, 519960, -58520
6332, -50, 1067, 20, 23310, 495180, 17920
6352, -57, 1069, 63, 145460, 461300, 142030
6372, -54, 988, 77, 147560, 423290, 208600
6392, -39, 896, 69, 49700, 385490, 150780
6412, -25, 884, 63, -32480, 346150, 22610
6432, -13, 947, 82, -32900, 300790, -59010
6452, -9, 1025, 104, 9520, 242270, -29470
6472, -17, 1008, 107, 19530, 172970, 70420
6492, -21, 917, 89, -27230, 107800, 131250
6512, -16, 847, 78, -74970, 53200, 87850
6532, -8, 860, 80, -73640, 5250, -24360
6552, -4, 954, 94, -45290, -42910, -115640
6572, -7, 1047, 93, -32060, -95760, -132230
6592, -17, 1097, 82, -46830, -153930, -72730
6612, -27, 1101, 59, -71960, -207130, -4270
6632, -28, 1081, 47, -89810, -244370, 5460
6652, -23, 1081, 48, -90510, -266140, -49840
6672, -17, 1090, 52, -80780, -284130, -97300
6692, -19, 1112, 44, -77280, -305340, -87010
6712, -29, 1149, 33, -80570, -327110, -32130
6732, -35, 1202, 24, -75600, -341600, 12530
6752, -35, 1245, 27, -63770, -344680, 11480
6772, -23, 1229, 30, -69930, -337400, -30100
6792, -12, 1115, 23, -95200, -327040, -48370
6812, -6, 1006, 20, -107100, -319130, -14070
6832, -7, 948, 20, -90300, -312690, 39620
6852, -4, 993, 23, -60550, -302120, 60620
6872, 1, 1081, 28, -40460, -284130, 26180
6892, 10, 1108, 25, -49350, -259630, -30240
6912, 19, 1023, 20, -75950, -232120, -49350
6932, 22, 917, 27, -78820, -206990, -11200
6952, 26, 854, 28, -48860, -186830, 44380
6972, 22, 852, 30, -23800, -165410, 64190
6992, 28, 902, 29, -21840, -137690, 28280
7012, 32, 962, 28, -35560, -103740, -43540
7032, 34, 990, 27, -45640, -67130, -98560
7052, 33, 1013, 32, -33670, -33880, -95060
7072, 27, 1044, 31, -980, -7420, -44240
7092, 17, 1082, 29, 25340, 17920, 5040
7112, 9, 1107, 26, 26880, 50120, 5320
7132, 14, 1090, 30, 12880, 89250, -54460
7152, 20, 1037, 40, 5740, 127190, -111510
7172, 22, 971, 37, 8190, 154210, -102270
7192, 14, 946, 28, 16520, 169260, -44240
7212, 3, 986, 20, 42210, 178990, 7350
7232, -8, 1069, 23, 80430, 194670, 2450
7252, -10, 1129, 44, 115570, 217980, -51380
7272, -1, 1101, 53, 120820, 239540, -104720
7292, 1, 1043, 47, 93800, 247940, -101850
7312, -1, 982, 35, 67620, 242900, -36050
7332, -11, 986, 18, 72030, 235550, 32340
7352, -29, 1207, 50, 116900, 227360, 90580
7372, -50, 1344, 94, 216300, 206990, 133490
7392, -22, 1327, 110, 227080, 186760, 81970
7412, 9, 1089, 79, 89740, 162190, -39620
7432, 0, 897, 37, -88620, 130200, -75600
7452, 4, 801, 41, -83650, 83790, 57330
7472, 21, 763, 79, 84210, 41090, 166810
7492, 32, 735, 89, 197050, 22680, 138180
7512, 35, 700, 63, 117670, 25200, 32480
7532, 24, 737, 18, -46830, 36260, -57960
7552, 4, 930, -5, -119700, 42210, -101360
7572, -8, 1290, 65, 1190, 40880, -122920
7592, -9, 1466, 130, 194810, 39060, -126140
7612, 0, 1254, 45, 159040, 30800, -82180
7632, 13, 944, -20, -109270, 16730, -10780
7652, 24, 830, -1, -241360, 14840, 30520
7672, 17, 962, 35, -102550, 29050, 31290
7692, -10, 1230, 73, 65450, 47950, 11480
7712, 2, 1372, 62, 74410, 69860, -55230
7732, 2, 1263, 21, -67270, 86520, -144900
7752, -30, 1219, 10, -200970, 89460, -108780
7772, -17, 1121, 87, -161490, 74130, 65310
7792, 10, 917, 100, -21280, 55090, 164570
7812, 0, 789, 45, -59430, 35770, 119700
7832, -6, 808, -24, -237720, 6510, 97860
7852, -12, 1092, 18, -309820, -22610, 44800
7872, -6, 1608, 80, -185290, -17990, -171430
7892, -1, 1624, 33, -58940, 2240, -303590
7912, -13, 1145, -62, -168350, 11130, -158060
7932, 21, 775, -86, -346430, 54810, 240030
7952, 46, 673, -44, -173460, 131740, 90720
7972, 21, 862, -19, -44450, 230230, -117180
7992, -5, 1158, -2, -19810, 324170, -238630
8012, 4, 1227, 14, -39760, 394660, -232260
8032, -2, 993, 1, -75880, 430640, -42980
8052, -36, 777, -40, -95270, 439530, 204120
8072, -48, 676, -55, -19390, 445340, 303730
8092, -46, 771, 9, 180040, 459900, 211050
8112, -39, 968, 91, 297430, 458990, 106960
8132, -61, 1227, 121, 189700, 429380, 92540
8152, -87, 1462, 67, -20300, 371070, 103320
8172, -86, 1466, 98, -91210, 292950, 136430
8192, -120, 1393, 130, -28210, 197960, 282590
8212, -127, 1332, 101, -32690, 84420, 416570
8232, -81, 1272, 124, -74760, -19250, 316750
8252, -95, 1411, 103, -106960, -119770, 139160
8272, -127, 1482, 78, -110950, -236740, 150780
8292, -137, 1329, 110, -26670, -352170, 257180
8312, -162, 1214, 80, 16170, -457660, 317870
8332, -155, 1096, 24, -41860, -553070, 275100
8352, -142, 1003, -5, -67550, -630350, 149940
8372, -134, 912, -13, -7210, -696990, 61460
8392, -134, 864, -26, 70700, -759290, 54670
8412, -136, 843, -38, 96670, -809060, 75460
8432, -125, 797, -53, 48580, -832510, 54530
8452, -111, 751, -84, -52990, -830620, 17360
8472, -83, 743, -111, -133420, -806400, -8610
8492, -46, 775, -103, -138250, -758870, -59780
8512, -5, 861, -82, -88620, -690340, -112770
8532, 20, 1013, -63, -34580, -610190, -90020
8552, 9, 1277, -63, -1750, -518770, 12250
8572, 5, 1463, -67, 9380, -409220, 111720
8592, 39, 1349, -54, 5810, -280070, 134400
8612, 43, 1253, -51, 2870, -143010, 153370
8632, 9, 1370, -71, 14840, -9520, 234850
8652, 10, 1323, -68, 33740, 128870, 271180
8672, -16, 1478, -71, 45500, 275520, 208530
8692, -82, 1699, -116, 19110, 412440, 207130
8712, -128, 1615, -183, -68880, 538440, 287420
8732, -136, 1274, -222, -166040, 663040, 352800
8752, -166, 1136, -242, -198520, 786030, 354900
8772, -203, 1119, -252, -194600, 904400, 299390
8792, -224, 996, -257, -212940, 1019900, 164920
8812, -258, 898, -275, -257390, 1126300, 13580
8832, -307, 838, -295, -284760, 1213660, -55440
8852, -351, 830, -279, -246260, 1274350, -62580
8872, -362, 862, -215, -120400, 1300180, -34300
8892, -336, 819, -152, 13300, 1283170, 39060
8912, -298, 728, -88, 61880, 1226400, 128520
8932, -245, 643, -16, 31220, 1136030, 183680
8952, -193, 628, 52, -16030, 1010380, 182210
8972, -156, 751, 119, -38430, 857290, 111580
8992, -143, 1034, 193, -34580, 690480, -39550
9012, -127, 1399, 231, -57190, 516740, -243950
9032, -73, 1406, 221, -159530, 330680, -396410
9052, -74, 1180, 139, -283360, 130620, -370090
9072, -84, 998, 91, -322140, -66990, -195160
9092, -175, 1455, 87, -224910, -230860, -113260
9112, -211, 1997, 51, -122080, -351120, -245840
9132, -252, 1997, -104, -188930, -457240, -434210
9152, -256, 1864, -1, -307160, -557340, -326690
9172, -247, 1259, 32, -195510, -630980, 22190
9192, -291, 1062, -102, -197260, -721770, 239260
9212, -257, 941, -183, -410970, -815990, 293440
9232, -195, 911, -129, -453320, -871220, 161560
9252, -195, 910, -123, -242410, -890120, -103250
9272, -192, 893, -135, -54320, -921830, -149310
9292, -195, 940, -102, 130130, -980560, 0
9312, -206, 980, -72, 260680, -1018080, 108920
9332, -213, 900, -126, 168560, -1023750, 92330
9352, -193, 767, -180, -101010, -1008490, 42840
9372, -144, 711, -196, -302400, -979230, 8190
9392, -91, 857, -180, -327950, -932120, -49630
9412, -55, 1263, -163, -239400, -857640, -145880
9432, -3, 1479, -118, -123760, -759920, -202300
9452, -69, 1547, -66, -4340, -644210, -81830
9472, -69, 1374, -38, 59570, -525840, 246960
9492, -30, 1167, -132, 12460, -416150, 496440
9512, 20, 1372, -98, -77000, -290080, 486570
9532, 30, 1590, -87, -49980, -154910, 228410
9552, -23, 1807, -49, 44100, -3990, 70560
9572, -111, 1553, -54, 103250, 127750, 209860
9592, -82, 1324, -173, -20020, 229320, 479360
9612, -40, 1094, -88, -144760, 326690, 512190
9632, -67, 1283, -39, -71610, 442050, 293160
9652, -66, 1201, -67, -15680, 545370, 146510
9672, -76, 886, -113, -77140, 611450, 172340
9692, -80, 747, -145, -238630, 658280, 250460
9712, -101, 696, -119, -290220, 692370, 229950
9732, -106, 717, -69, -160440, 728770, 157710
9752, -107, 695, -41, 26040, 757540, 108150
9772, -110, 633, -31, 108920, 767830, 102900
9792, -109, 655, -23, 9800, 753760, 90790
9812, -104, 814, 7, 37800, 710150, 86940
9832, -101, 1100, 56, 118790, 639870, 141330
9852, -121, 1385, 94, 147280, 555870, 231350
9872, -97, 1271, 101, 34090, 471800, 255570
9892, -77, 1257, 90, -136990, 375270, 228060
9912, -81, 1360, 101, -192850, 271670, 232540
9932, -93, 1259, 81, -141960, 169610, 275030
9952, -117, 1543, 96, -85400, 72520, 299810
9972, -126, 1799, 73, -125650, -17010, 243600
9992, -112, 1826, 18, -172830, -93520, 137480
10012, -105, 1530, 38, -166180, -156240, 170730
10032, -127, 1315, 45, -115710, -217910, 358260
10052, -95, 1161, 38, -73010, -271250, 437430
10072, -52, 1051, 30, -74410, -303170, 293230
10092, -24, 992, 14, -100940, -322980, 115500
10112, -9, 976, -9, -73150, -339710, 73080
10132, 4, 945, 11, 23100, -342230, 109060
10152, 5, 903, 39, 95970, -324870, 127960
10172, 14, 822, 43, 78680, -303100, 119490
10192, 18, 722, 30, -13650, -275590, 79100
10212, 19, 640, 15, -92400, -248150, 20020
10232, 21, 616, 17, -100170, -226660, -47740
10252, 23, 706, 38, -58170, -211050, -114870
10272, 23, 864, 56, -22400, -205590, -157290
10292, 15, 1015, 53, -48090, -203770, -166250
10312, 5, 1140, 19, -131110, -196140, -159320
10332, 3, 1202, -17, -192080, -178710, -166110
10352, 17, 1206, -9, -155960, -148050, -182420
10372, 16, 1111, 17, -45780, -109830, -145880
10392, -30, 1088, 66, 60550, -87850, -14000
10412, -60, 1331, 171, 148610, -110460, 69580
10432, -44, 1635, 70, -3220, -169890, -33670
10452, -10, 1507, -151, -423080, -223230, -168770
10472, -34, 1242, -131, -538020, -209230, -149590
10492, -35, 1447, 67, -79030, -152670, -27930
10512, -33, 1544, 145, 225470, -125160, -19390
10532, -74, 1358, 31, -5460, -149870, 19180
10552, -56, 1106, -67, -333270, -201600, 159460
10572, -12, 1060, -99, -444290, -227080, 152390
10592, 1, 1140, -75, -312550, -199920, -24430
10612, -6, 1364, 40, -26390, -141470, -133770
10632, -34, 1558, 142, 170590, -107940, -66500
10652, -54, 1401, 17, 23380, -124390, 67550
10672, -32, 1057, -94, -312830, -156730, 173390
10692, 10, 839, -71, -375900, -160160, 215880
10712, 19, 840, 11, -135030, -118160, 140840
10732, 27, 886, 61, 65170, -62860, -17990
10752, 36, 899, 75, 78680, -34370, -108220
10772, 26, 876, 61, -1610, -36540, -56140
10792, 15, 789, 22, -87290, -52850, 73290
10812, 29, 674, -11, -143780, -59780, 161700
10832, 38, 610, -30, -131600, -42490, 139090
10852, 23, 721, -17, -16730, -3430, 28560
10872, 10, 959, 50, 158620, 41160, -95480
10892, 15, 1160, 100, 255080, 70140, -164570
10912, 13, 1248, 55, 147210, 81270, -167860
10932, 4, 1213, -22, -59080, 87780, -118580
10952, 0, 1184, -30, -98140, 99400, -31710
10972, -14, 1123, 7, 69930, 130620, 31710
10992, -14, 1111, 53, 226240, 174580, 18270
11012, -7, 1106, 79, 264530, 197120, -24150
11032, -5, 1086, 56, 188160, 197120, -44170
11052, -9, 1132, 0, 50330, 195300, -62160
11072, -18, 1280, -27, 420, 196980, -75320
11092, -36, 1438, 24, 127610, 208110, -46340
11112, -50, 1418, 90, 304990, 223930, 33600
11132, -40, 1266, 89, 312900, 223230, 91840
11152, -23, 1156, 53, 151830, 202860, 70700
11172, -15, 1134, 23, 25200, 175280, 25620
11192, -20, 1196, 38, 42350, 153300, 22260
11212, -28, 1258, 80, 153090, 139020, 57330
11232, -36, 1241, 118, 248430, 117880, 105420
11252, -30, 1127, 108, 228340, 83090, 127890
11272, -16, 1010, 69, 98000, 37100, 99190
11292, -8, 950, 48, -20090, -11970, 44660
11312, 0, 941, 53, -24500, -53690, 8260
11332, -5, 946, 81, 66010, -91490, 17080
11352, -13, 943, 101, 154630, -132720, 60410
11372, -24, 928, 98, 159180, -175910, 90790
11392, -28, 912, 68, 78330, -220990, 77420
11412, -25, 903, 30, -25550, -267540, 30940
11432, -23, 894, 15, -85610, -308070, -20510
11452, -24, 905, 18, -71680, -337820, -49210
11472, -27, 955, 40, -140, -362600, -46620
11492, -32, 1001, 51, 66150, -387870, -28630
11512, -42, 986, 32, 58800, -414750, -3710
11532, -48, 929, -1, -21210, -441910, 40110
11552, -43, 892, -24, -105700, -463050, 89390
11572, -29, 925, -30, -131390, -470260, 102340
11592, -22, 1028, -19, -95970, -459900, 62790
11612, -22, 1182, 4, -28840, -438130, 7350
11632, -32, 1328, 16, 46410, -396970, 30100
11652, -49, 1389, 3, 28840, -382690, 131250
11672, -46, 1342, -10, 28700, -359240, 219870
11692, -25, 1250, 2, 53970, -316540, 212730
11712, 1, 1152, 6, 59360, -264530, 135870
11732, 16, 1106, 6, 46480, -212870, 83650
11752, 19, 1133, 5, 55160, -162330, 88690
11772, 10, 1235, 5, 87150, -112490, 127680
11792, -1, 1344, 5, 111720, -57540, 161980
11812, -10, 1365, 11, 111790, 3080, 158200
11832, 0, 1268, 16, 79170, 62720, 112490
11852, 9, 1164, 8, 29890, 115920, 74200
11872, 10, 1123, -1, 6720, 164990, 86730
11892, 4, 1086, -5, 18620, 211960, 137970
11912, -4, 1025, -16, 27720, 261100, 179200
11932, -9, 986, -17, 33880, 313530, 169120
11952, -14, 981, -6, 38990, 365610, 114660
11972, -17, 975, -1, 18970, 411460, 56140
11992, -20, 965, -8, -25620, 448910, 23660
12012, -26, 967, -13, -51030, 475580, 29610
12032, -34, 949, -12, -43050, 493010, 62930
12052, -40, 898, -10, -27580, 506380, 92610
12072, -41, 836, -12, -19740, 518560, 90790
12092, -44, 792, -5, -3920, 528290, 61740
12112, -46, 782, 6, 23730, 532700, 24710
12132, -49, 815, 21, 47950, 529200, -4620
12152, -45, 892, 31, 61670, 515340, -15750
12172, -47, 994, 35, 67480, 491680, -4060
12192, -52, 1100, 33, 66500, 465150, 20370
12212, -61, 1188, 35, 67760, 441350, 34860
12232, -65, 1299, 47, 84210, 417410, 38500
12252, -63, 1308, 70, 103250, 389200, 43540
12272, -52, 1233, 79, 85540, 351610, 68250
12292, -43, 1145, 78, 37940, 304080, 96320
12312, -36, 1098, 76, 9170, 251230, 126350
12332, -37, 1090, 78, 17430, 195790, 165620
12352, -43, 1168, 78, 37730, 144900, 189980
12372, -54, 1340, 76, 53620, 99260, 172690
12392, -75, 1556, 78, 64890, 56910, 115990
12412, -70, 1620, 85, 63280, 14000, 56700
12432, -59, 1440, 83, 35980, -35770, 59920
12452, -62, 1218, 78, 4270, -90370, 155400
12472, -58, 1083, 68, 2450, -145740, 262150
12492, -55, 1079, 61, 22120, -192290, 272230
12512, -50, 1166, 62, 47110, -226520, 172690
12532, -43, 1211, 67, 64050, -256760, 38080
12552, -34, 1162, 61, 58590, -291200, -22120
12572, -41, 1032, 46, 47460, -331520, 37030
12592, -44, 936, 47, 69300, -371000, 149660
12612, -44, 886, 57, 118720, -402080, 210140
12632, -41, 851, 55, 128100, -423360, 164220
12652, -37, 792, 33, 57540, -439180, 49770
12672, -32, 727, 11, -33810, -454860, -44310
12692, -30, 683, -5, -58520, -474040, -73010
12712, -28, 708, -3, 3080, -495530, -55650
12732, -30, 796, 13, 97510, -513170, -35000
12752, -38, 896, 33, 144550, -523950, -31990
12772, -42, 934, 27, 96950, -530810, -39620
12792, -42, 864, -11, -19950, -535920, -33390
12812, -33, 781, -34, -112630, -537670, -490
12832, -20, 774, -34, -108080, -530180, 33040
12852, -16, 883, -12, -25760, -506940, 25480
12872, -17, 1060, 15, 58310, -471240, -29960
12892, -14, 1180, 26, 89320, -440020, -78260
12912, -14, 1156, 13, 67270, -422800, -40810
12932, -12, 1027, 1, 38220, -406630, 80710
12952, 1, 953, 2, 38500, -373310, 177730
12972, 6, 1030, 6, 65590, -322140, 157220
12992, 5, 1230, 4, 92890, -263480, 48300
13012, -3, 1470, 0, 112770, -205030, -41300
13032, -23, 1616, 16, 139580, -149030, -32480
13052, -21, 1481, 32, 173670, -95200, 60690
13072, -9, 1273, 22, 174160, -44520, 156170
13092, -2, 1186, 0, 116970, 7770, 176610
13112, -13, 1324, -24, 65660, 65310, 126420
13132, -42, 1639, -20, 80920, 128310, 49210
13152, -70, 1819, 20, 158830, 194320, 9310
13172, -68, 1569, 20, 202090, 253190, 65520
13192, -37, 1205, -13, 110880, 295330, 160510
13212, -19, 989, -32, -22540, 327460, 189210
13232, -21, 963, -38, -60900, 364490, 158200
13252, -49, 1119, -28, -7490, 407680, 129850
13272, -88, 1442, -6, 65310, 450870, 121660
13292, -108, 1602, 1, 101220, 486010, 114170
13312, -80, 1418, -26, 40810, 508200, 84000
13332, -57, 1164, -34, -95830, 519890, 37660
13352, -51, 975, -27, -163660, 527450, 40040
13372, -49, 839, -22, -132650, 529200, 112770
13392, -46, 737, -25, -90370, 525210, 190120
13412, -44, 693, -19, -69090, 522830, 207270
13432, -40, 699, -6, -48370, 523390, 158060
13452, -42, 738, 13, -17290, 524160, 70420
13472, -36, 793, 37, 8960, 523040, -66080
13492, -27, 829, 60, 13510, 485520, -53270
13512, -20, 786, 60, -22190, 442400, 4060
13532, -17, 713, 48, -68950, 396410, 53550
13552, -15, 678, 42, -79590, 353500, 64960
13572, -10, 678, 48, -31500, 312830, 46620
13592, -6, 698, 68, 46900, 271530, 26810
13612, -2, 702, 99, 99890, 225400, 26530
13632, 0, 692, 111, 95760, 171920, 44170
13652, 0, 700, 111, 48370, 113050, 57750
13672, 0, 777, 98, -4270, 52710, 49770
13692, -6, 967, 66, -26740, -1050, 24220
13712, -44, 1327, 33, 11620, -38990, -7070
13732, -103, 1813, 53, 108150, -60550, -40600
13752, -80, 1831, 117, 169750, -86660, -52360
13772, -76, 1448, 103, 83860, -139160, 71540
13792, -84, 1092, 46, -48370, -202440, 287840
13812, -56, 946, 14, -65870, -244650, 360220
13832, -64, 1189, 8, 45500, -251510, 202300
13852, -114, 1760, 39, 186970, -245000, -69440
13872, -110, 1997, 58, 219450, -257390, -199220
13892, -111, 1828, 32, 147140, -288260, -2170
13912, -103, 1363, 53, 141820, -306810, 340760
13932, -66, 1111, 69, 183540, -303730, 417410
13952, -49, 1088, 44, 130200, -296100, 173250
13972, -36, 1181, 0, 30940, -289660, -138460
13992, -12, 1316, -23, 37940, -281540, -264950
14012, -10, 1417, 16, 190890, -273000, -152810
14032, -38, 1406, 82, 350210, -264180, 57960
14052, -53, 1290, 108, 327180, -261240, 150780
14072, -31, 1109, 50, 112070, -273070, 61600
