T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
10498, -63, 7, 1021, 2520, -70, 1680
10518, -62, 8, 1020, 2520, 0, 1680
10538, -63, 8, 1021, 2450, 0, 1680
10558, -63, 8, 1019, 2450, -70, 1680
10578, -63, 8, 1022, 2450, -70, 1680
10598, -62, 9, 1019, 2450, -70, 1680
10618, -63, 8, 1022, 2450, -70, 1680
10638, -64, 9, 1019, 2450, -70, 1680
10658, -64, 9, 1020, 2450, -70, 1610
10678, -63, 8, 1022, 2450, -70, 1610
10698, -62, 9, 1020, 2450, -70, 1680
10718, -62, 9, 1020, 2450, -70, 1680
10738, -61, 8, 1021, 2520, -140, 1680
10758, -62, 8, 1021, 2520, -140, 1680
10778, -63, 8, 1021, 2520, -70, 1680
10798, -64, 8, 1021, 2520, 0, 1680
10818, -61, 9, 1020, 2520, 0, 1680
10838, -62, 9, 1020, 2450, -140, 1680
10858, -63, 7, 1019, 2450, -210, 1680
10878, -63, 7, 1022, 2450, -280, 1890
10898, -62, 8, 1021, 2450, -140, 1820
10918, -62, 8, 1021, 2450, -70, 1680
10938, -65, 8, 1020, 2450, -140, 1680
10958, -58, 8, 1023, 2450, -280, 1820
10978, -62, 7, 1020, 2590, -840, 1960
10998, -62, 8, 1021, 2730, -1190, 1890
11018, -62, 8, 1020, 2380, 140, 1680
11038, -60, 8, 1021, 2380, 140, 1680
11058, -63, 7, 1022, 2380, 70, 1610
11078, -63, 8, 1019, 2380, 0, 1610
11098, -63, 8, 1019, 2450, -140, 1680
11118, -138, -48, 1015, 2450, -210, 1680
11138, 476, -173, 1037, 1820, -700, 12530
11158, -79, -21, 1024, -840, 1890, 50960
11178, -56, 22, 1022, 1120, 630, 27090
11198, -59, -7, 1019, 1470, 140, 19600
11218, -62, 35, 1017, 1750, -70, 14070
11238, -59, 9, 1023, 1960, 0, 9100
11258, -64, 9, 1022, 2310, -70, 3150
11278, -65, 6, 1021, 2450, 280, 1330
11298, -66, 9, 1021, 2450, 560, 1050
11318, -64, 9, 1019, 2450, 280, 1400
11338, -63, 8, 1019, 2450, -140, 1610
11358, -61, 7, 1024, 2450, -70, 1610
11378, -62, 8, 1023, 2380, -70, 1610
11398, -61, 6, 1022, 2450, -70, 1680
11418, -62, 9, 1021, 2450, -140, 1680
11438, -63, 9, 1020, 2450, -140, 1680
11458, -62, 8, 1024, 2450, 0, 1680
11478, -63, 7, 1022, 2450, 70, 1610
11498, -63, 9, 1022, 2450, 70, 1610
11518, -63, 9, 1019, 2450, 70, 1540
11538, -64, 9, 1019, 2450, 0, 1540
11558, -64, 8, 1020, 2450, -70, 1680
11578, -63, 7, 1020, 2450, -70, 1680
11598, -62, 10, 1020, 2520, -140, 1680
11618, -61, 9, 1021, 2520, -70, 1680
11638, -61, 8, 1021, 2450, -70, 1680
11658, -60, 9, 1021, 2380, -70, 1610
11678, -60, 9, 1019, 2450, -70, 1610
11698, -63, 9, 1022, 2450, 0, 1610
11718, -64, 9, 1022, 2450, 0, 1610
11738, -64, 7, 1021, 2450, 0, 1610
11758, -65, 9, 1023, 2450, 0, 1610
11778, -63, 8, 1021, 2450, 140, 1540
11798, -63, 7, 1023, 2450, 0, 1610
11818, -61, 8, 1022, 2450, -70, 1610
11838, -62, 8, 1021, 2450, -70, 1680
11858, -61, 8, 1022, 2450, -70, 1680
11878, -62, 8, 1022, 2450, -140, 1680
11898, -64, 8, 1022, 2450, -140, 1680
11918, -65, 8, 1023, 2450, -70, 1680
11938, -64, 9, 1023, 2450, -70, 1680
11958, -64, 11, 1019, 2450, -70, 1680
11978, -65, 10, 1021, 2450, 0, 1680
11998, -64, 6, 1022, 2450, 0, 1680
12018, -63, 9, 1020, 2450, -70, 1680
12038, -60, 9, 1022, 2450, -140, 1680
12058, -62, 9, 1022, 2450, -140, 1680
12078, -62, 8, 1024, 2450, -70, 1610
12098, -61, 10, 1021, 2450, 0, 1610
12118, -63, 8, 1022, 2450, 70, 1610
12138, -62, 7, 1022, 2450, -140, 1680
12158, -64, 9, 1022, 2450, -140, 1680
12178, -65, 8, 1022, 2450, -70, 1680
12198, -65, 9, 1021, 2450, -70, 1680
12218, -63, 8, 1022, 2520, -70, 1680
12238, -62, 9, 1021, 2450, -140, 1680
12258, -62, 10, 1022, 2520, -210, 1680
12278, -60, 8, 1022, 2520, -140, 1680
12298, -61, 9, 1021, 2450, -70, 1680
12318, -60, 8, 1024, 2380, -70, 1680
12338, -61, 9, 1022, 2450, -70, 1680
12358, -62, 8, 1020, 2450, -70, 1680
12378, -64, 9, 1023, 2520, -70, 1680
12398, -65, 8, 1021, 2450, -70, 1680
12418, -66, 8, 1020, 2450, -70, 1680
12438, -66, 8, 1023, 2450, 0, 1680
12458, -63, 9, 1022, 2450, -70, 1680
12478, -64, 9, 1023, 2450, -140, 1680
12498, -60, 9, 1022, 2450, -140, 1680
12518, -61, 10, 1021, 2520, -140, 1750
12538, -61, 8, 1021, 2520, -70, 1750
12558, -63, 9, 1021, 2450, 0, 1680
12578, -62, 9, 1020, 2450, -70, 1680
12598, -62, 10, 1020, 2450, -70, 1680
12618, -65, 9, 1024, 2450, -70, 1680
12638, -62, 8, 1022, 2450, -70, 1680
12658, -64, 7, 1023, 2450, -70, 1680
12678, -65, 8, 1023, 2450, -70, 1680
12698, -63, 9, 1021, 2520, -140, 1680
12718, -65, 9, 1019, 2450, -140, 1680
12738, -64, 9, 1021, 2450, -140, 1680
12758, -61, 8, 1023, 2450, -70, 1680
12778, -60, 9, 1022, 2450, 0, 1680
12798, -61, 8, 1022, 2450, -70, 1680
12818, -61, 9, 1022, 2450, -140, 1680
12838, -63, 9, 1022, 2450, -140, 1680
12858, -64, 9, 1021, 2450, -70, 1680
12878, -64, 8, 1022, 2450, -70, 1680
12898, -63, 9, 1023, 2520, -70, 1680
12918, -65, 8, 1021, 2520, -70, 1680
12938, -63, 9, 1022, 2450, -210, 1750
12958, -63, 9, 1021, 2450, -140, 1750
12978, -61, 9, 1022, 2450, -70, 1680
12998, -63, 9, 1022, 2450, -70, 1680
13018, -61, 9, 1020, 2450, 0, 1680
13038, -61, 7, 1023, 2450, 0, 1610
13058, -62, 8, 1020, 2450, 0, 1680
13078, -65, 9, 1022, 2450, -70, 1680
13098, -63, 10, 1022, 2450, -70, 1680
13118, -65, 8, 1020, 2520, 0, 1680
13138, -65, 9, 1021, 2450, 0, 1680
13158, -63, 8, 1021, 2450, -70, 1610
13178, -66, 9, 1024, 2450, -70, 1680
13198, -64, 8, 1020, 2450, -70, 1680
13218, -64, 8, 1021, 2450, 0, 1680
13238, -62, 8, 1020, 2520, 0, 1680
13258, -59, 9, 1021, 2450, -140, 1680
13278, -59, 9, 1021, 2450, -140, 1680
13298, -60, 9, 1021, 2450, -140, 1680
13318, -61, 10, 1020, 2450, -70, 1680
13338, -65, 9, 1021, 2450, 70, 1680
13358, -66, 8, 1023, 2450, 0, 1680
13378, -66, 8, 1020, 2450, 0, 1680
13398, -66, 10, 1021, 2450, -70, 1680
13418, -64, 10, 1021, 2450, 0, 1680
13438, -67, 0, 1020, 2450, 70, 1680
13458, -62, 8, 1021, 2450, 210, 1610
13478, -62, 9, 1021, 2450, 0, 1680
13498, -60, 8, 1021, 2450, -70, 1750
13518, -62, 8, 1020, 2450, -140, 1680
13538, -62, 8, 1023, 2450, 0, 1680
13558, -62, 9, 1022, 2450, 70, 1680
13578, -65, 10, 1020, 2450, 210, 1610
13598, -66, 8, 1021, 2450, 280, 1680
13618, -65, 9, 1021, 2450, 0, 1680
13638, -67, 9, 1022, 2450, -140, 1750
13658, -64, 8, 1022, 2520, -210, 1820
13678, -63, 9, 1021, 2450, -140, 1820
13698, -63, 10, 1022, 2520, -70, 1750
13718, -60, 10, 1021, 2450, 70, 1680
13738, -61, 8, 1022, 2450, 140, 1610
13758, -60, 7, 1021, 2450, 280, 1610
13778, -61, 8, 1022, 2450, 140, 1610
13798, -65, 9, 1022, 2450, 0, 1680
13818, -65, 8, 1020, 2450, -70, 1750
13838, -67, 10, 1021, 2450, -140, 1750
13858, -69, -2, 1019, 2450, -210, 1680
13878, -63, 13, 1021, 2450, -350, 1750
13898, -63, 9, 1022, 2450, -280, 1750
13918, -61, 8, 1021, 2380, -140, 1680
13938, -62, 8, 1023, 2450, -140, 1680
13958, -60, 7, 1026, 2450, -210, 1750
13978, -61, 10, 1017, 2450, -210, 1680
13998, -62, 12, 1022, 2450, -210, 1680
14018, -60, 10, 1017, 2450, -70, 1680
14038, -63, 8, 1023, 2450, -70, 1680
14058, -63, 7, 1021, 2450, -210, 1680
14078, -64, 9, 1020, 2450, -420, 1820
14098, -67, 9, 1019, 2450, -350, 1750
14118, -65, 9, 1019, 2450, -280, 1750
14138, -64, 9, 1021, 2450, -70, 1680
14158, -62, 9, 1022, 2450, -140, 1680
14178, -62, 9, 1021, 2380, -140, 1680
14198, -61, 8, 1020, 2450, -140, 1680
14218, -59, 11, 1023, 2380, -140, 1680
14238, -61, 8, 1021, 2450, 0, 1610
14258, -61, 8, 1022, 2450, -70, 1680
14278, -63, 8, 1021, 2380, 0, 1610
14298, -63, 9, 1020, 2450, -140, 1680
14318, -65, 10, 1022, 2450, -140, 1680
14338, -63, 12, 1019, 2520, -350, 1680
14358, -63, 8, 1022, 2660, -1260, 1680
14378, -64, 7, 1022, 2380, -140, 1680
14398, -62, 9, 1020, 2450, -70, 1680
14418, -59, 10, 1022, 2450, 70, 1610
14438, -61, 8, 1021, 2450, 140, 1610
14458, -61, 8, 1020, 2520, 140, 1680
14478, -58, 10, 1021, 2520, -140, 1680
14498, -61, 8, 1023, 2450, -350, 1750
14518, -62, 9, 1020, 2450, -210, 1750
14538, -62, 8, 1021, 2450, 0, 1680
14558, -65, 8, 1021, 2380, 70, 1610
14578, -64, 9, 1021, 2450, 70, 1680
14598, -64, 9, 1019, 2450, -70, 1680
14618, -63, 10, 1018, 2450, -140, 1680
14638, -62, 9, 1020, 2450, -140, 1680
14658, -59, 10, 1020, 2380, -70, 1680
14678, -57, 10, 1022, 2450, -280, 1680
14698, -60, 10, 1023, 2450, -140, 1680
14718, -62, 9, 1020, 2450, 0, 1610
14738, -61, 8, 1021, 2450, 70, 1610
14758, -63, 7, 1021, 2450, 0, 1610
14778, -63, 10, 1023, 2450, -70, 1680
14798, -65, 8, 1021, 2380, -70, 1680
14818, -65, 8, 1019, 2450, -70, 1680
14838, -65, 9, 1020, 2450, 70, 1680
14858, -65, 11, 1018, 2450, 70, 1610
14878, -62, 9, 1019, 2450, 70, 1680
14898, -60, 9, 1022, 2450, 0, 1680
14918, -61, 8, 1020, 2450, 0, 1680
14938, -60, 10, 1020, 2450, -140, 1680
14958, -61, 8, 1020, 2450, -140, 1680
14978, -62, 9, 1021, 2450, 0, 1610
14998, -63, 8, 1022, 2450, -140, 1680
15018, -64, 9, 1021, 2520, -140, 1750
15038, -65, 11, 1019, 2450, -140, 1680
15058, -66, 8, 1022, 2450, 0, 1680
15078, -64, 8, 1020, 2450, 0, 1680
15098, -64, 8, 1023, 2450, 0, 1680
15118, -64, 8, 1021, 2450, 0, 1680
15138, -62, 10, 1019, 2450, -70, 1680
15158, -60, 9, 1021, 2450, -70, 1680
15178, -60, 9, 1021, 2450, -70, 1680
15198, -61, 9, 1023, 2450, -70, 1680
15218, -64, 9, 1022, 2450, 0, 1680
15238, -63, 9, 1019, 2450, -70, 1680
15258, -66, 8, 1021, 2450, -140, 1680
15278, -63, 10, 1022, 2450, -140, 1680
15298, -64, 8, 1020, 2450, -140, 1680
15318, -62, 9, 1020, 2450, -70, 1680
15338, -62, 7, 1021, 2450, -140, 1680
15358, -60, 7, 1023, 2450, -210, 1750
15378, -62, 10, 1022, 2520, -140, 1750
15398, -61, 7, 1022, 2450, 0, 1680
15418, -61, 7, 1022, 2450, 70, 1680
15438, -61, 8, 1022, 2450, 70, 1680
15458, -61, 10, 1023, 2450, 0, 1680
15478, -63, 8, 1020, 2450, -70, 1680
15498, -62, 10, 1022, 2450, -70, 1680
15518, -63, 10, 1018, 2450, -70, 1680
15538, -64, 10, 1021, 2450, -70, 1680
15558, -65, 8, 1018, 2380, -70, 1680
15578, -63, 9, 1022, 2450, -70, 1680
15598, -62, 8, 1022, 2450, -70, 1680
15618, -62, 9, 1023, 2450, 0, 1680
15638, -60, 10, 1018, 2450, 0, 1680
15658, -63, 10, 1019, 2450, -140, 1680
15678, -62, 11, 1020, 2450, -140, 1680
15698, -62, 8, 1021, 2380, -140, 1680
15718, -63, 8, 1022, 2380, -70, 1680
15738, -62, 8, 1021, 2450, 0, 1680
15758, -64, 9, 1021, 2450, 0, 1680
15778, -62, 7, 1020, 2450, -70, 1680
15798, -64, 10, 1020, 2450, -140, 1680
15818, -61, 9, 1022, 2450, -140, 1680
15838, -63, 8, 1019, 2450, -70, 1680
15858, -63, 9, 1021, 2450, 0, 1680
15878, -62, 9, 1021, 2380, 0, 1680
15898, -62, 8, 1019, 2380, -70, 1680
15918, -65, 8, 1019, 2450, -70, 1680
15938, -62, 7, 1022, 2380, -70, 1750
15958, -64, 9, 1021, 2450, -140, 1750
15978, -64, 10, 1020, 2450, -210, 1750
15998, -64, 9, 1020, 2450, -210, 1680
16018, -61, 8, 1021, 2450, -70, 1680
16038, -65, 9, 1021, 2450, 70, 1680
16058, -63, 9, 1021, 2450, 0, 1680
16078, -63, 10, 1020, 2450, -140, 1680
16098, -63, 9, 1020, 2450, -140, 1680
16118, -62, 8, 1024, 2450, -140, 1680
16138, -61, 8, 1024, 2450, 0, 1680
16158, -64, 8, 1022, 2450, 0, 1680
16178, -64, 9, 1021, 2450, 0, 1610
16198, -62, 7, 1019, 2450, -140, 1680
16218, -61, 9, 1022, 2450, -210, 1680
16238, -62, 9, 1020, 2450, -140, 1680
16258, -62, 8, 1021, 2450, -140, 1680
16278, -61, 10, 1021, 2450, -70, 1680
16298, -62, 7, 1020, 2450, 0, 1680
16318, -62, 10, 1020, 2450, -70, 1680
16338, -62, 9, 1022, 2450, -70, 1610
16358, -62, 10, 1023, 2450, -70, 1680
16378, -62, 7, 1021, 2450, -70, 1680
16398, -63, 8, 1023, 2450, -140, 1680
16418, -63, 9, 1021, 2450, -70, 1680
16438, -63, 8, 1022, 2450, 0, 1610
16458, -64, 7, 1021, 2450, -70, 1680
16478, -62, 9, 1021, 2450, -140, 1680
16498, -62, 10, 1024, 2450, -70, 1680
16518, -62, 9, 1019, 2450, -70, 1680
16538, -62, 8, 1021, 2450, -70, 1680
16558, -63, 10, 1021, 2450, 0, 1680
16578, -64, 8, 1019, 2450, 70, 1680
16598, -63, 9, 1020, 2450, 0, 1680
16618, -63, 10, 1021, 2520, -70, 1680
16638, -62, 8, 1020, 2450, -210, 1680
16658, -61, 9, 1025, 2450, -210, 1680
16678, -61, 11, 1018, 2380, -140, 1680
16698, -63, 9, 1019, 2450, -140, 1680
16718, -64, 8, 1021, 2450, -140, 1680
16738, -63, 6, 1023, 2450, 0, 1610
16758, -63, 7, 1021, 2450, 0, 1680
16778, -62, 10, 1021, 2520, 0, 1680
16798, -60, 10, 1019, 2520, -70, 1680
16818, -64, 8, 1020, 2450, -140, 1680
16838, -60, 9, 1021, 2380, -210, 1750
16858, -61, 8, 1022, 2380, -210, 1750
16878, -63, 7, 1023, 2450, -70, 1680
16898, -64, 10, 1019, 2450, 0, 1680
16918, -65, 10, 1022, 2450, -70, 1680
16938, -64, 8, 1024, 2450, -140, 1680
16958, -62, 9, 1021, 2450, -70, 1680
16978, -64, 10, 1020, 2450, -70, 1680
16998, -62, 9, 1021, 2450, -70, 1610
17018, -63, 9, 1020, 2450, -140, 1680
17038, -62, 7, 1021, 2450, 0, 1680
17058, -61, 9, 1022, 2380, 0, 1680
17078, -61, 9, 1020, 2450, -70, 1680
17098, -62, 10, 1021, 2450, -70, 1680
17118, -63, 8, 1022, 2450, -70, 1680
17138, -62, 8, 1021, 2450, -70, 1680
17158, -62, 10, 1022, 2450, -70, 1680
17178, -63, 7, 1021, 2450, -140, 1680
17198, -63, 9, 1022, 2450, -70, 1680
17218, -61, 10, 1020, 2450, -70, 1680
17238, -62, 9, 1020, 2450, 0, 1610
17258, -61, 9, 1021, 2450, 0, 1680
17278, -62, 9, 1021, 2450, 0, 1610
17298, -63, 8, 1021, 2450, 0, 1680
17318, -62, 9, 1019, 2450, 0, 1610
17338, -62, 9, 1021, 2450, 0, 1680
17358, -63, 9, 1020, 2450, -70, 1680
17378, -62, 11, 1019, 2450, 0, 1680
17398, -62, 10, 1021, 2380, 70, 1610
17418, -62, 8, 1022, 2450, 70, 1680
17438, -62, 8, 1022, 2380, 0, 1680
17458, -62, 8, 1021, 2450, 0, 1680
17478, -62, 10, 1022, 2450, -70, 1680
17498, -64, 10, 1021, 2520, -140, 1680
17518, -62, 9, 1021, 2450, -210, 1680
17538, -62, 9, 1021, 2450, -140, 1680
17558, -63, 9, 1021, 2450, -70, 1680
17578, -62, 9, 1021, 2450, 0, 1610
17598, -64, 8, 1024, 2450, -140, 1680
17618, -63, 9, 1024, 2450, -210, 1680
17638, -63, 10, 1021, 2450, -70, 1680
17658, -64, 9, 1021, 2450, 140, 1610
17678, -65, 8, 1022, 2450, 210, 1610
17698, -63, 9, 1020, 2450, -70, 1680
17718, -64, 8, 1020, 2450, -210, 1750
17738, -62, 11, 1019, 2450, -140, 1680
17758, -63, 10, 1022, 2380, 0, 1680
17778, -62, 8, 1020, 2380, 70, 1680
17798, -62, 6, 1024, 2380, -70, 1680
17818, -64, 9, 1021, 2380, -140, 1680
17838, -62, 10, 1021, 2450, -140, 1680
17858, -64, 11, 1019, 2450, 70, 1680
17878, -64, 9, 1022, 2450, 0, 1680
17898, -61, 9, 1020, 2450, -70, 1680
17918, -63, 10, 1021, 2380, -140, 1680
17938, -61, 9, 1021, 2450, 0, 1680
17958, -63, 9, 1023, 2450, 0, 1680
17978, -63, 7, 1022, 2450, 70, 1680
17998, -61, 9, 1019, 2450, -70, 1680
18018, -63, 10, 1021, 2450, -140, 1680
18038, -62, 9, 1020, 2450, -140, 1750
18058, -62, 10, 1022, 2450, 0, 1750
18078, -64, 9, 1022, 2380, 140, 1680
18098, -63, 9, 1019, 2380, 70, 1680
18118, -61, 8, 1023, 2380, -70, 1680
18138, -63, 10, 1021, 2380, -140, 1750
18158, -62, 7, 1024, 2450, -70, 1750
18178, -64, 7, 1023, 2450, 0, 1750
18198, -63, 11, 1019, 2520, -70, 1680
18218, -62, 9, 1019, 2520, -140, 1750
18238, -63, 9, 1021, 2520, -140, 1680
18258, -63, 8, 1021, 2450, -70, 1680
18278, -65, 7, 1019, 2450, 0, 1680
18298, -63, 8, 1023, 2450, 0, 1680
18318, -63, 8, 1022, 2450, -70, 1680
18338, -64, 7, 1021, 2450, -140, 1680
18358, -63, 9, 1021, 2450, -140, 1680
18378, -62, 9, 1021, 2450, -140, 1680
18398, -62, 9, 1022, 2450, -70, 1680
18418, -62, 9, 1020, 2450, -70, 1680
18438, -63, 8, 1020, 2450, -140, 1680
18458, -62, 10, 1022, 2450, -140, 1680
18478, -63, 8, 1022, 2380, -70, 1680
18498, -62, 9, 1024, 2380, -70, 1680
18518, -64, 8, 1023, 2380, -70, 1680
18538, -65, 8, 1022, 2380, -70, 1680
18558, -62, 6, 1020, 2450, -70, 1680
18578, -63, 8, 1020, 2520, -70, 1680
18598, -61, 10, 1019, 2520, -70, 1680
18618, -61, 9, 1020, 2520, -70, 1750
18638, -62, 9, 1021, 2450, -70, 1680
18658, -62, 9, 1022, 2450, 0, 1680
18678, -62, 8, 1022, 2450, 0, 1680
18698, -64, 7, 1022, 2450, -70, 1680
18718, -63, 8, 1023, 2450, -70, 1680
18738, -63, 10, 1021, 2450, -70, 1680
18758, -64, 9, 1020, 2520, -70, 1680
18778, -65, 9, 1018, 2450, 0, 1680
18798, -62, 8, 1020, 2380, 0, 1610
18818, -61, 8, 1020, 2450, 0, 1680
18838, -63, 8, 1021, 2380, 0, 1680
18858, -64, 9, 1021, 2380, 0, 1680
18878, -63, 9, 1022, 2380, 70, 1680
18898, -63, 8, 1025, 2380, 70, 1680
18918, -62, 8, 1021, 2450, -70, 1680
18938, -62, 8, 1023, 2450, -140, 1680
18958, -61, 9, 1019, 2520, -70, 1680
18978, -63, 9, 1021, 2520, -70, 1680
18998, -64, 8, 1015, 2520, -70, 1750
19018, -65, 10, 1025, 2520, 0, 1680
19038, -62, 8, 1019, 2450, 210, 1610
19058, -64, 9, 1022, 2520, 0, 1680
19078, -62, 9, 1020, 2450, 0, 1680
19098, -62, 9, 1021, 2450, -140, 1750
19118, -64, 10, 1020, 2520, -70, 1680
19138, -67, 9, 1020, 2450, 0, 1680
19158, -64, 9, 1021, 2450, 0, 1680
19178, -64, 9, 1018, 2520, -70, 1750
19198, -64, 10, 1017, 2450, -70, 1680
19218, -61, 9, 1021, 2450, 0, 1680
19238, -59, 8, 1022, 2380, 210, 1680
19258, -62, 5, 1024, 2380, 700, 1330
19278, -65, 7, 1014, 2450, 770, 1190
19298, -69, 13, 1023, 2520, 700, 1400
19318, -67, 11, 1016, 2520, 770, 1330
19338, -65, 8, 1024, 2520, 1400, 840
19358, -30, 43, 1020, 2380, 3430, 1330
19378, -103, -9, 1031, 2170, 6020, 3850
19398, -72, 43, 1026, 2520, 5670, -1330
19418, -129, -2, 1013, 2520, 7910, -3780
19438, -36, 87, 1107, 3220, 9590, -9240
19458, -12, 68, 1380, 10430, 12740, -31850
19478, -65, 66, 1324, 29750, 17080, -31010
19498, -128, 76, 1161, 840, 41300, -12460
19518, -228, 5, 1468, -16520, 54740, 490
19538, -153, 88, 1204, -11760, 24080, 490
19558, -189, 32, 1160, -37030, 48300, 1890
19578, -266, -11, 1224, -41720, 48720, 4830
19598, -361, -9, 1068, -44520, 44240, 15610
19618, -373, -29, 1028, -51730, 54670, 21280
19638, -344, -70, 1004, -49070, 90440, -980
19658, -364, -53, 991, -45780, 116900, -22330
19678, -397, -125, 884, -41090, 118720, -34650
19698, -391, -92, 1040, -40250, 102900, -51870
19718, -426, -153, 935, -35420, 83440, -55580
19738, -431, -168, 880, -39480, 74760, -49490
19758, -432, -158, 892, -39690, 71610, -54320
19778, -403, -225, 909, -35140, 74900, -52010
19798, -376, -238, 942, -34300, 74620, -52780
19818, -384, -278, 825, -37870, 70490, -54950
19838, -369, -265, 813, -46060, 62160, -52220
19858, -329, -319, 929, -43820, 45850, -56280
19878, -296, -341, 1005, -40460, 29120, -60480
19898, -254, -270, 844, -45360, 21210, -79240
19918, -158, -292, 818, -64890, 18550, -98910
19938, -223, -299, 880, -60340, 12950, -80500
19958, -218, -232, 818, -59850, 15120, -43400
19978, -275, -330, 614, -64190, 36610, -1190
19998, -289, -314, 508, -72170, 60620, 36470
20018, -381, -371, 419, -69370, 92400, 38640
20038, -755, -676, 363, -65450, 125720, 30520
20058, -575, -337, 542, -53410, 160440, 44030
20078, -623, -384, 284, -46900, 190960, 22260
20098, -718, -468, 316, -51870, 172130, 24220
20118, -785, -466, 359, -41650, 164640, 28840
20138, -900, -560, 193, -44800, 149240, 8680
20158, -856, -440, 149, -63070, 136570, -13300
20178, -751, -512, -27, -84910, 136010, -28840
20198, -862, -535, -20, -86100, 174790, 15890
20218, -934, -538, -61, -78120, 207550, 70560
20238, -1008, -704, -282, -77980, 156520, 73990
20258, -1130, -553, 98, -74130, 141190, 53690
20278, -873, -414, -307, -4620, 184100, 28910
20298, -690, -423, -179, -51800, 201740, 17360
20318, -720, -448, -156, -31640, 223930, 54810
